"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
0.000154630879595576	0.0801985428850984	0.004	0	1	"0"	"COL4A5"
0.00015488095578784	0.305671376516635	0.052	0.033	1	"0"	"ZC3H12D"
0.000154920762979192	0.162650486551113	0.244	0.202	1	"0"	"HBP1"
0.000155295371749497	0.191586425859774	0.254	0.213	1	"0"	"GPRIN3"
0.000155407802235559	0.0676386955822297	0.004	0	1	"0"	"FRMPD4"
0.000156313813826738	0.116285857299534	0.007	0.001	1	"0"	"CTC-471J1.11"
0.000156576850083502	0.112944180367535	0.007	0.001	1	"0"	"RP1-151F17.2"
0.000156894495715141	0.25272424073466	0.171	0.137	1	"0"	"RAB5B"
0.000157104172836319	0.109850520382055	0.007	0.001	1	"0"	"ZC3H12B"
0.00015752458741818	0.1633540519682	0.011	0.003	1	"0"	"MB21D2"
0.000157588526345918	0.271297181827851	0.112	0.083	1	"0"	"SLC7A6OS"
0.000158462392763997	0.259695036249108	0.127	0.096	1	"0"	"CYP2R1"
0.000158657955249359	0.150221752949949	0.013	0.005	1	"0"	"ABCA1"
0.000159316809870554	0.31174351263408	0.08	0.056	1	"0"	"SMG9"
0.000159514650654855	0.222344929959744	0.133	0.101	1	"0"	"TRIM56"
0.000159693603376864	0.250129209648723	0.097	0.07	1	"0"	"ATP6V0A2"
0.000159913110516146	0.162621535441621	0.011	0.003	1	"0"	"AP000487.5"
0.000162402752020179	0.338076878873797	0.074	0.052	1	"0"	"GPR137"
0.000162983268349044	0.0935362802558248	0.744	0.701	1	"0"	"HNRNPC"
0.000163365620118317	0.198395768790902	0.248	0.207	1	"0"	"UBE2V2"
0.000165315046151888	0.238679127061014	0.169	0.135	1	"0"	"RFXANK"
0.000166782875160168	0.204160807906948	0.241	0.204	1	"0"	"GPS1"
0.000167448499456426	0.161605955311215	0.307	0.267	1	"0"	"POLR2F"
0.000169434196942375	0.265046218915138	0.148	0.117	1	"0"	"MPHOSPH6"
0.000170788975704752	0.257822479953028	0.131	0.101	1	"0"	"ACOT8"
0.00017080468308436	0.268347156530754	0.109	0.081	1	"0"	"AGPAT2"
0.000172936522598069	0.2763387617158	0.12	0.091	1	"0"	"IMPA1"
0.000173540779632459	0.0585688465943786	0.584	0.52	1	"0"	"S100A11"
0.000173742746099019	0.0973463592979167	0.008	0.002	1	"0"	"WNT9A"
0.000174007583044811	0.295224196622496	0.067	0.045	1	"0"	"CHRNB1"
0.000175526446890251	0.314984832024018	0.046	0.028	1	"0"	"LXN"
0.000176470474929804	0.261316029507428	0.165	0.132	1	"0"	"FAM45A"
0.000177037090297424	0.224418877948664	0.031	0.016	1	"0"	"AMACR"
0.000178441570837027	0.244769418609512	0.041	0.024	1	"0"	"GATSL3"
0.000178602724828481	0.222236023693974	0.019	0.008	1	"0"	"RP11-499E18.1"
0.000180955644140038	0.0411601490764617	0.815	0.749	1	"0"	"LDHB"
0.000181084993374578	0.160158836638247	0.326	0.283	1	"0"	"RPA2"
0.000181756542893125	0.187393938686979	0.011	0.004	1	"0"	"NPB"
0.000182009861259488	0.177944656694895	0.217	0.176	1	"0"	"FAM103A1"
0.000182791057624182	0.207387813867171	0.02	0.009	1	"0"	"RP11-96K19.5"
0.000182855418012791	0.213696423127433	0.254	0.217	1	"0"	"STAG2"
0.000185135773169933	0.216583923074304	0.038	0.022	1	"0"	"PRMT6"
0.00018598718975441	0.249758715113957	0.092	0.066	1	"0"	"NPTN"
0.000186468642787752	0.269271199200162	0.025	0.013	1	"0"	"GOLM1"
0.000186844692141382	0.237440591466226	0.181	0.147	1	"0"	"NSL1"
0.000187256247109969	0.275360106928773	0.09	0.065	1	"0"	"ATP13A1"
0.000188073801369596	0.115371245700749	0.448	0.396	1	"0"	"RAD23A"
0.000189107598113479	0.179961335913492	0.017	0.007	1	"0"	"MOK"
0.000189529792207955	0.203257906359725	0.285	0.246	1	"0"	"CNIH1"
0.00019010622708399	0.195240528472528	0.018	0.008	1	"0"	"SH3BGRL2"
0.000190234079492716	0.131581613886457	0.011	0.004	1	"0"	"TFAP2E"
0.000190875402103204	0.171533101671957	0.22	0.179	1	"0"	"ZMYM5"
0.000193369894736414	0.205180316926401	0.151	0.116	1	"0"	"FBXO32"
0.000194414364112047	0.193013732571655	0.231	0.194	1	"0"	"MRPS16"
0.000194525348320337	0.245761902940052	0.153	0.121	1	"0"	"FARS2"
0.000195252221411495	0.335745010440322	0.082	0.058	1	"0"	"AARS"
0.000195583641374805	0.263641822414902	0.06	0.04	1	"0"	"METTL6"
0.000195586536566447	0.206781749294655	0.066	0.044	1	"0"	"ZNF564"
0.000196094755109848	0.266573551312188	0.094	0.068	1	"0"	"MICA"
0.00019769575238092	0.168794121406656	0.206	0.166	1	"0"	"SERTAD3"
0.000198130131991654	0.276882294020698	0.153	0.122	1	"0"	"NDUFA7"
0.000199914976281535	0.209216997251086	0.251	0.21	1	"0"	"ERICH1"
0.000199925088260854	0.338572928764878	0.054	0.035	1	"0"	"FDXR"
0.000202018860797593	0.261230013114056	0.081	0.057	1	"0"	"ANTXR2"
0.000204478225927561	0.263370811765704	0.047	0.029	1	"0"	"KLHDC7B"
0.000208825640639661	0.217869773622652	0.169	0.135	1	"0"	"USP39"
0.000209310454068759	0.31728434070573	0.1	0.074	1	"0"	"UTP11L"
0.000211318750822428	0.210551628040308	0.243	0.205	1	"0"	"MRPL16"
0.000213601600354278	0.251394161791491	0.104	0.077	1	"0"	"PCMTD2"
0.000214019728205336	0.223128583934369	0.045	0.027	1	"0"	"ZNF700"
0.000214132454043441	0.226712232831171	0.13	0.1	1	"0"	"IKBKB"
0.000216930439424293	0.182067257529852	0.243	0.203	1	"0"	"FO538757.2"
0.000217941788550271	0.30214527310103	0.069	0.047	1	"0"	"AKAP2"
0.000218374758191842	0.18437708423829	0.238	0.198	1	"0"	"ERLEC1"
0.000219167339184986	0.23366976844372	0.043	0.026	1	"0"	"C17orf80"
0.000220359855194612	0.10800041923028	0.006	0.001	1	"0"	"FAM149A"
0.00022148750068185	0.299729759413052	0.112	0.085	1	"0"	"IDH3A"
0.000222133063327851	0.215606125003283	0.033	0.018	1	"0"	"KCNK12"
0.000222225532017337	0.160831780223117	0.203	0.167	1	"0"	"DGKA"
0.000225391407801178	0.253336352139568	0.15	0.12	1	"0"	"EXOSC7"
0.000228086539388476	0.252216105432514	0.06	0.04	1	"0"	"NSUN4"
0.000229200653731924	0.252551481527027	0.099	0.072	1	"0"	"MAP2K5"
0.00022963421966589	0.20638318547433	0.184	0.149	1	"0"	"KAT6B"
0.000231189640043235	0.175398371298787	0.22	0.183	1	"0"	"STIP1"
0.00023353274694538	0.134252269092773	0.008	0.002	1	"0"	"LINC01281"
0.000233891277481196	0.227793953063439	0.169	0.136	1	"0"	"PRICKLE4"
0.000234392254568517	0.235961793802907	0.183	0.149	1	"0"	"UBE2J2"
0.00023443820674234	0.211318833143026	0.021	0.01	1	"0"	"RP11-111F5.4"
0.000234832580358606	0.139510849840549	0.008	0.002	1	"0"	"LRRC49"
0.000235667034517307	0.206246668077544	0.203	0.167	1	"0"	"PRKAG1"
0.000236797364474297	0.168070461857272	0.269	0.226	1	"0"	"NR1H2"
0.000237254540286166	0.142610473797542	0.321	0.276	1	"0"	"MYDGF"
0.000237932772956758	0.21366873755061	0.1	0.073	1	"0"	"KIF3A"
0.000238842376639531	0.173147012810208	0.321	0.279	1	"0"	"PPP1R7"
0.000239332962268701	0.270053976503801	0.092	0.067	1	"0"	"DNAJC30"
0.000239821825034663	0.253537188839365	0.075	0.052	1	"0"	"BCL3"
0.000239839472795094	0.220794134541663	0.026	0.013	1	"0"	"ST20-MTHFS"
0.000242424805926749	0.264186807192013	0.098	0.072	1	"0"	"METTL21A"
0.000243108466674079	0.208481162663624	0.165	0.132	1	"0"	"SPG11"
0.000244174520792826	0.047719232098975	0.713	0.639	1	"0"	"RAN"
0.000244302347509841	0.242820042984038	0.092	0.067	1	"0"	"TMA16"
0.000244383674790387	0.257131356211605	0.102	0.076	1	"0"	"SUSD6"
0.000246071794215304	0.267696360377896	0.157	0.126	1	"0"	"TOR1A"
0.000247776991911018	0.252683196829303	0.052	0.033	1	"0"	"PRKCZ"
0.000250057561928181	0.268721293635843	0.062	0.041	1	"0"	"MANEA"
0.000250394642531585	0.178760664541266	0.391	0.353	1	"0"	"SDCBP"
0.000251166186391709	0.297969019736072	0.044	0.027	1	"0"	"PAOX"
0.000251958294446346	0.251180425043346	0.078	0.055	1	"0"	"ZNF862"
0.000253971452150157	0.162131825165577	0.396	0.353	1	"0"	"LINC00493"
0.000254960383737803	0.180905702150435	0.271	0.231	1	"0"	"RSBN1"
0.000255049329681961	0.152111725418085	0.38	0.341	1	"0"	"OXA1L"
0.000255880313463931	0.339350608129095	0.092	0.068	1	"0"	"BCKDK"
0.000258778364689748	0.196224187702758	0.264	0.226	1	"0"	"GOLPH3"
0.000259214376620947	0.19133462568021	0.09	0.064	1	"0"	"HMG20A"
0.000260648051719194	0.162248211730396	0.311	0.268	1	"0"	"ADH5"
0.000261993738953956	0.17924713752132	0.275	0.236	1	"0"	"IDH3G"
0.000262978280491315	0.241919694057039	0.041	0.025	1	"0"	"RYK"
0.000263122598679196	0.254028392830617	0.124	0.095	1	"0"	"WRAP73"
0.000263682154942729	0.276567230474792	0.101	0.075	1	"0"	"PES1"
0.000264481369137235	0.207442897706453	0.23	0.194	1	"0"	"MRPS12"
0.000266211104085531	0.203208678593665	0.236	0.201	1	"0"	"PIN4"
0.00026810342225577	0.291683590904414	0.122	0.094	1	"0"	"TRAF7"
0.000273367490044955	0.305745516671622	0.052	0.034	1	"0"	"GORAB"
0.000275220997358661	0.121330986646861	0.494	0.443	1	"0"	"PRELID1"
0.000275952107842656	0.26485316392981	0.052	0.033	1	"0"	"ZNF563"
0.000276566004735706	0.187606842021319	0.221	0.185	1	"0"	"RAP1GDS1"
0.000283547124962538	0.212520443591534	0.034	0.019	1	"0"	"A1BG-AS1"
0.000283754930652842	0.256275907023535	0.104	0.077	1	"0"	"CSTF1"
0.000283817765006738	0.156317511169803	0.404	0.361	1	"0"	"FGFR1OP2"
0.000285829894579521	0.266650428181134	0.038	0.023	1	"0"	"CIITA"
0.000288382434607961	0.203652331514631	0.153	0.121	1	"0"	"ATG101"
0.000289896733161145	0.235327311440654	0.107	0.079	1	"0"	"AVL9"
0.000290774103262948	0.119090483191261	0.483	0.442	1	"0"	"UBE2L3"
0.000291167114810612	0.168046301719394	0.276	0.237	1	"0"	"PARP1"
0.000291641989633266	0.252847319110821	0.129	0.1	1	"0"	"TYW3"
0.000293661561530882	0.2212231776415	0.203	0.167	1	"0"	"CCNB1IP1"
0.000295555540123998	0.29179450342727	0.045	0.028	1	"0"	"CASP9"
0.000295621315279284	0.262191635213333	0.098	0.072	1	"0"	"MBD6"
0.000299859482549645	0.103694791069167	0.006	0.001	1	"0"	"RP4-568C11.4"
0.000300582384140398	0.11339959835064	0.006	0.001	1	"0"	"RGS4"
0.000300840569888876	0.218058051599181	0.099	0.073	1	"0"	"OMA1"
0.000302508143984189	0.21830857050927	0.21	0.175	1	"0"	"LAP3"
0.000303226495319915	0.288226917946898	0.066	0.045	1	"0"	"GCA"
0.000304450550841541	0.111990707246004	0.547	0.497	1	"0"	"LSM7"
0.000306447585872398	0.258782730938833	0.089	0.065	1	"0"	"ELP4"
0.000307331724798145	0.19666273798952	0.05	0.032	1	"0"	"AMIGO2"
0.000307490970571998	0.265305908430554	0.074	0.052	1	"0"	"REC8"
0.000308262088476206	0.223663091572447	0.021	0.01	1	"0"	"ZNF440"
0.000312037272519452	0.143193353967043	0.011	0.004	1	"0"	"ARMC9"
0.000312494254516363	0.233614794459866	0.129	0.1	1	"0"	"IKBKE"
0.000312501003206894	0.185836301146086	0.011	0.004	1	"0"	"TRO"
0.000314991278376098	0.273592387259959	0.075	0.053	1	"0"	"ORAI2"
0.00031605783388873	0.255167831426039	0.049	0.031	1	"0"	"FAM220A"
0.000316994304288417	0.23115909822423	0.071	0.049	1	"0"	"ZCCHC2"
0.000317224126060651	0.265009438420765	0.067	0.045	1	"0"	"DYRK1B"
0.0003177526293737	0.25211071203076	0.125	0.096	1	"0"	"FBRS"
0.000324029726891834	0.226644141629739	0.026	0.013	1	"0"	"LIG4"
0.000324698735842476	0.0805712676626589	0.793	0.759	1	"0"	"UBE2D3"
0.000325017799708041	0.122241244407478	0.365	0.317	1	"0"	"SERINC1"
0.000325200909379579	0.213035910675962	0.113	0.085	1	"0"	"ZMYND8"
0.000325651467310133	0.152774326901155	0.274	0.23	1	"0"	"BTN3A1"
0.000326524467576226	0.23414987481611	0.065	0.044	1	"0"	"CC2D1B"
0.000327194542522112	0.196374879487399	0.176	0.143	1	"0"	"DCTD"
0.000327204766584548	0.230167667063682	0.196	0.163	1	"0"	"COQ4"
0.000328214919104351	0.171748837729576	0.277	0.237	1	"0"	"EMC3"
0.000328259132825551	0.243450434115702	0.067	0.046	1	"0"	"CEP170"
0.000330152965891275	0.25961886983135	0.117	0.09	1	"0"	"WDR18"
0.000331757439124834	0.246604382384434	0.156	0.125	1	"0"	"FBXW2"
0.00033184171434346	0.201895412455378	0.202	0.168	1	"0"	"PHYKPL"
0.00033428033490911	0.214511510150182	0.15	0.118	1	"0"	"TRIM26"
0.000334544661384899	0.13816727988594	0.363	0.32	1	"0"	"SSNA1"
0.000335472762918871	0.279124522340965	0.066	0.045	1	"0"	"PAAF1"
0.000335798051583807	0.258123728447996	0.035	0.02	1	"0"	"TOMM40L"
0.000337840623039559	0.257764315565263	0.15	0.12	1	"0"	"MARS"
0.000338363716181858	0.253073589970059	0.128	0.1	1	"0"	"EFTUD2"
0.000341449677905923	0.0968892701747266	0.625	0.581	1	"0"	"C19orf53"
0.000342280389658362	0.251378189219265	0.112	0.085	1	"0"	"COPS7A"
0.00034794173226742	0.252623855191189	0.115	0.088	1	"0"	"ZNF880"
0.000352462412731842	0.290549257025583	0.036	0.021	1	"0"	"SDC4"
0.000354659282418337	0.172078678539515	0.315	0.274	1	"0"	"TMEM9B"
0.000357624321015226	0.125497721871118	0.32	0.275	1	"0"	"RAB14"
0.000359799014409891	0.10713422070565	0.007	0.002	1	"0"	"C12orf40"
0.000360177499292335	0.15070114360811	0.317	0.275	1	"0"	"NDUFA10"
0.000360635780896593	0.140407221202836	0.009	0.003	1	"0"	"LINC00484"
0.00036197959185593	0.108783544400249	0.506	0.458	1	"0"	"ABRACL"
0.000362046736123613	0.260260937839677	0.026	0.014	1	"0"	"TMSB4Y"
0.000362752229819296	0.193917547467482	0.018	0.008	1	"0"	"H1F0"
0.000367124595133195	0.272902614335718	0.064	0.044	1	"0"	"NAT10"
0.000367207833812608	0.0585051902460005	0.002	0	1	"0"	"KCNIP2"
0.000367207833812608	0.0516713961813511	0.002	0	1	"0"	"RP11-154H12.3"
0.000367207833812608	0.0516527406884175	0.002	0	1	"0"	"RP11-106M3.2"
0.000367207833812608	0.0460976903451931	0.002	0	1	"0"	"SCHIP1"
0.000367207833812608	0.0425250264061399	0.002	0	1	"0"	"RP11-672A2.6"
0.000367207833812608	0.0418407847522047	0.002	0	1	"0"	"TFAP2A-AS1"
0.000367207833812608	0.0350083499178138	0.002	0	1	"0"	"RP11-164H13.1"
0.000369981236324153	0.205411852954103	0.195	0.162	1	"0"	"ENOPH1"
0.000370190253438474	0.274464282352902	0.044	0.027	1	"0"	"DNAJC18"
0.000370497696993786	0.173371467660547	0.241	0.205	1	"0"	"RPP21"
0.000371847488635944	0.105624259338483	0.009	0.003	1	"0"	"CTC-548K16.2"
0.000372399333463686	0.135622459962113	0.328	0.285	1	"0"	"HAX1"
0.00037244559252401	0.0956993140166083	0.525	0.472	1	"0"	"SYTL3"
0.000373464446812655	0.305227033673434	0.046	0.029	1	"0"	"PXYLP1"
0.000373656773071515	0.266285725447836	0.055	0.037	1	"0"	"MYO18A"
0.000374963000019259	0.21063848141971	0.059	0.039	1	"0"	"MMAA"
0.000375721279254081	0.217088557417438	0.176	0.143	1	"0"	"ITFG1"
0.000376433611148337	0.201062989551209	0.022	0.011	1	"0"	"SPSB1"
0.000377379718786145	0.255975737790731	0.044	0.028	1	"0"	"CH25H"
0.000381019039019622	0.230912258788997	0.156	0.125	1	"0"	"ACSL5"
0.000383507804101389	0.297074836295091	0.054	0.036	1	"0"	"NEMP2"
0.00038365235795106	0.191732783713237	0.199	0.164	1	"0"	"SKA2"
0.000387429305855251	0.326747637206599	0.102	0.077	1	"0"	"HLTF"
0.000391751465569306	0.282314346681879	0.059	0.04	1	"0"	"MUT"
0.000392655171497455	0.190631434540026	0.25	0.212	1	"0"	"PIGT"
0.000401323594015174	0.125667264389561	0.39	0.348	1	"0"	"UQCRC2"
0.00040741876980774	0.0711467379581197	0.005	0.001	1	"0"	"MSX2"
0.000407739750925798	0.178177508031242	0.158	0.125	1	"0"	"ZNF10"
0.000409453051381808	0.110861834224103	0.493	0.442	1	"0"	"SHISA5"
0.000411467960038525	0.291909554757919	0.041	0.025	1	"0"	"ZNF764"
0.000419273236897001	0.168078686996911	0.1	0.073	1	"0"	"FAM46A"
0.000427333497034867	0.150551478670818	0.395	0.351	1	"0"	"DPP7"
0.000427604890871779	0.238488731676513	0.025	0.013	1	"0"	"LINC01012"
0.000429407879121639	0.232994866909526	0.174	0.143	1	"0"	"YDJC"
0.000429418852863863	0.174891819556737	0.021	0.01	1	"0"	"ZNF20"
0.000429897424270851	0.254303636429294	0.064	0.044	1	"0"	"METTL18"
0.000434785436354766	0.229900958598805	0.019	0.009	1	"0"	"ABHD17C"
0.000436435520845513	0.0986756178907571	0.456	0.402	1	"0"	"ANAPC11"
0.000436677644731316	0.74782572253188	0.067	0.047	1	"0"	"TRBV27"
0.000437236689639266	0.198798403554007	0.087	0.062	1	"0"	"ZHX2"
0.000440521336205149	0.247561212499398	0.105	0.079	1	"0"	"WDR36"
0.000445974548742932	0.224849189046774	0.091	0.067	1	"0"	"CHKB"
0.00045244174437234	0.267199244244802	0.107	0.081	1	"0"	"GET4"
0.000462438515484643	0.209129902294446	0.174	0.143	1	"0"	"MED29"
0.000467871526468134	0.258168541409417	0.056	0.037	1	"0"	"MANBAL"
0.000469435891239222	0.217630723925168	0.096	0.071	1	"0"	"TMEM42"
0.000470331449301184	0.220517787070484	0.019	0.009	1	"0"	"CARD6"
0.000470675155492664	0.168670880025429	0.241	0.204	1	"0"	"HINT2"
0.000474139797366701	0.166223241507664	0.278	0.24	1	"0"	"CCT5"
0.000474392121571328	0.241147751135663	0.13	0.102	1	"0"	"AAGAB"
0.000475778479261683	0.250659402057504	0.108	0.082	1	"0"	"LRRC41"
0.000484025410123117	0.173577566549255	0.281	0.242	1	"0"	"KXD1"
0.000492502372595749	0.249884408370726	0.099	0.074	1	"0"	"FAHD2B"
0.000495368870451219	0.240771984080934	0.164	0.133	1	"0"	"AGA"
0.000498907245991179	0.243278206273803	0.023	0.012	1	"0"	"STAP2"
0.000499788492664345	0.0625107618560787	0.688	0.627	1	"0"	"DBI"
0.00050821076269916	0.204895143678059	0.062	0.042	1	"0"	"ZNF211"
0.000508649284612686	0.151897324115803	0.011	0.004	1	"0"	"RP4-784A16.5"
0.000514372832293679	0.143575554360731	0.011	0.004	1	"0"	"PDCD1LG2"
0.000515267959287602	0.249351861914217	0.074	0.053	1	"0"	"FAM114A2"
0.000516072181878383	0.153158003618013	0.282	0.243	1	"0"	"HDAC1"
0.000517436954481314	0.280837768232671	0.069	0.049	1	"0"	"METTL2A"
0.000517439358156986	0.138252085750512	0.351	0.309	1	"0"	"SEPT2"
0.000519680227639123	0.260581337875063	0.123	0.096	1	"0"	"HDDC3"
0.000520810848660707	0.225476828712939	0.023	0.012	1	"0"	"BMP2K"
0.000521637747598048	0.251277290117867	0.025	0.013	1	"0"	"VSIG10"
0.000525209576394465	0.0755715695467845	0.004	0.001	1	"0"	"AP001432.14"
0.000526265984358433	0.0734974659949499	0.004	0.001	1	"0"	"RP11-554E23.4"
0.000526581745966718	0.185110154559443	0.012	0.004	1	"0"	"KCNQ3"
0.000527846885681334	0.165366445269203	0.012	0.004	1	"0"	"BARX2"
0.000529479527161139	0.219866352809927	0.047	0.03	1	"0"	"RFX7"
0.000532901986961036	0.227745930211683	0.077	0.054	1	"0"	"USP30-AS1"
0.000533781343080195	0.0971632984698707	0.559	0.504	1	"0"	"NDUFA6"
0.000537181454988801	0.28067021280081	0.096	0.072	1	"0"	"EXOSC4"
0.000537745954765759	0.288317191426869	0.055	0.037	1	"0"	"MS4A6A"
0.00053982976001367	0.28800185244874	0.037	0.023	1	"0"	"TBL2"
0.000543242583055451	0.174342263695308	0.246	0.21	1	"0"	"GPAA1"
0.000545604636530558	0.22761168852515	0.153	0.124	1	"0"	"MYCBP"
0.000545875550562395	0.140850480565545	0.461	0.425	1	"0"	"DDOST"
0.000546072737656843	0.208057475328751	0.18	0.146	1	"0"	"GPCPD1"
0.000547778289153637	0.218311026749738	0.212	0.179	1	"0"	"SPPL2A"
0.000551864162639387	0.193739810475728	0.234	0.199	1	"0"	"LYPLA2"
0.000575353389824966	0.223500242709422	0.165	0.135	1	"0"	"HIST1H2AC"
0.000579576251427713	0.196092753879236	0.013	0.005	1	"0"	"STAP1"
0.000582594458966713	0.0344941585502467	0.953	0.931	1	"0"	"NPM1"
0.000583053394232112	0.239136625357918	0.062	0.043	1	"0"	"CARKD"
0.000585851177084516	0.199252813079688	0.037	0.022	1	"0"	"ERMARD"
0.000588118630575146	0.205353940401476	0.173	0.142	1	"0"	"MRPS31"
0.000588689088093666	0.207688390674457	0.028	0.016	1	"0"	"ZNF439"
0.000592223783573374	0.207201766622597	0.154	0.123	1	"0"	"MAF"
0.000599759257996887	0.131198562225523	0.415	0.371	1	"0"	"IK"
0.000600155856701271	0.141558261833981	0.013	0.005	1	"0"	"DBH-AS1"
0.000602928491181785	0.208315008932185	0.043	0.027	1	"0"	"RP11-418J17.1"
0.000606343053816233	0.232441399338011	0.082	0.06	1	"0"	"C5orf51"
0.000606441950686914	0.277315053174084	0.052	0.035	1	"0"	"PIGU"
0.000606703534142997	0.147816131135609	0.013	0.005	1	"0"	"SLC12A5"
0.000608164519478779	0.219815781509573	0.152	0.122	1	"0"	"LMO4"
0.000609584650514544	0.240027212219034	0.124	0.097	1	"0"	"CDKN2C"
0.000611324399447504	0.176007903941925	0.244	0.208	1	"0"	"CMTM3"
0.000611582803166588	0.194652088251869	0.042	0.026	1	"0"	"ZNF235"
0.000611608625225269	0.204484324012423	0.213	0.18	1	"0"	"ARPC1A"
0.000613828211840708	0.227800938579879	0.073	0.052	1	"0"	"TBC1D22B"
0.00061457267422167	0.152517149495386	0.281	0.244	1	"0"	"ATXN10"
0.000614579909464027	0.23536570340287	0.044	0.028	1	"0"	"CD68"
0.000615746358492025	0.226347526223263	0.156	0.127	1	"0"	"IKBKG"
0.000618761464199217	0.164171278015452	0.143	0.112	1	"0"	"CD244"
0.0006188956326208	0.222493434973535	0.133	0.105	1	"0"	"COASY"
0.000628500006625169	0.226432181286311	0.074	0.053	1	"0"	"USF1"
0.000631057309953384	0.283684740905177	0.031	0.018	1	"0"	"SESTD1"
0.000632060926971681	0.283402432719132	0.037	0.022	1	"0"	"RTN4IP1"
0.000632653003171021	0.305865781103869	0.033	0.02	1	"0"	"AIFM2"
0.000634897496010687	0.26864879261278	0.112	0.086	1	"0"	"CAAP1"
0.000637967225760254	0.250925207413357	0.095	0.071	1	"0"	"DCLRE1C"
0.000640621737922792	0.0810448788358418	0.004	0.001	1	"0"	"SCG5"
0.000645273519983268	0.0664011486946143	0.004	0.001	1	"0"	"SHC4"
0.000645634160554562	0.17720964053071	0.294	0.255	1	"0"	"KDM5A"
0.000649559274999676	0.229739447227475	0.079	0.057	1	"0"	"DOK1"
0.000650152461616629	0.324879866560065	0.052	0.034	1	"0"	"OAS3"
0.000655231821048922	0.0531164059260067	0.003	0	1	"0"	"RP11-108E14.1"
0.00065645497390881	0.0607462802624763	0.003	0	1	"0"	"RP11-873E20.1"
0.000657067346260168	0.0259790081209732	0.003	0	1	"0"	"SLC45A3"
0.000657680249786663	0.0489174737778986	0.003	0	1	"0"	"AP000402.3"
0.000657680249786663	0.0276242210438737	0.003	0	1	"0"	"KCNH8"
0.000661040361391667	0.266297819141858	0.105	0.08	1	"0"	"C20orf196"
0.000662932136436232	0.266531047531312	0.048	0.031	1	"0"	"TUBG2"
0.00066399470796405	0.174465401004188	0.019	0.009	1	"0"	"IGSF22"
0.000664602483373651	0.178727883611922	0.233	0.197	1	"0"	"WDR82"
0.000666817071140163	0.224149724744664	0.096	0.072	1	"0"	"TMEM161A"
0.00066927024833152	0.240439089706588	0.096	0.072	1	"0"	"PGS1"
0.00067028917732731	0.207780699116557	0.029	0.017	1	"0"	"AGAP1"
0.000682199115930376	0.269834064335907	0.043	0.027	1	"0"	"E2F6"
0.000687630040451745	0.227397434945311	0.098	0.073	1	"0"	"WARS2"
0.00068789951111889	0.248270383976405	0.115	0.089	1	"0"	"GART"
0.000697885827772483	0.241771572937923	0.147	0.119	1	"0"	"ATF1"
0.00070004716303021	0.189137099800528	0.058	0.039	1	"0"	"SLC41A1"
0.000705591186152108	0.166937896777004	0.273	0.235	1	"0"	"SP110"
0.000705699400924865	0.186517118349544	0.165	0.133	1	"0"	"CALCOCO1"
0.000706876444014015	0.247756433591429	0.095	0.071	1	"0"	"ALG6"
0.000708339855089126	0.133519775444403	0.479	0.445	1	"0"	"C8orf59"
0.000708597556528123	0.298603767185444	0.114	0.089	1	"0"	"NUP93"
0.000709540508592462	0.263173155604221	0.092	0.069	1	"0"	"C7orf49"
0.000709753257540327	0.242119179715851	0.147	0.118	1	"0"	"APOL3"
0.000713471137043288	0.231760734980029	0.021	0.01	1	"0"	"RORA-AS1"
0.000713666720102006	0.26392477688183	0.072	0.051	1	"0"	"CHM"
0.000716423894218799	0.0670285904616206	0.003	0	1	"0"	"RP11-374M1.5"
0.000719881915134666	0.0625048329118854	0.003	0	1	"0"	"RP11-876N24.4"
0.000721049657006678	0.260828987190595	0.043	0.028	1	"0"	"SFXN2"
0.00072231239905977	0.13594747889816	0.355	0.312	1	"0"	"THEMIS"
0.000723484546759675	0.261812933654009	0.105	0.08	1	"0"	"TAX1BP3"
0.000729646104092152	0.151425235056993	0.378	0.341	1	"0"	"ERGIC3"
0.00073219823473359	0.253478491637614	0.042	0.026	1	"0"	"GPD2"
0.000742864605933295	0.217241471700485	0.054	0.036	1	"0"	"ASPH"
0.00075210523496323	0.160063701885019	0.251	0.214	1	"0"	"EIF4E2"
0.000755695147218365	0.308599105633587	0.056	0.038	1	"0"	"BLM"
0.000756251306349622	0.224153414383805	0.112	0.086	1	"0"	"RIT1"
0.000759732857418997	0.0808865664773171	0.007	0.002	1	"0"	"TRIM36"
0.000759882348711651	0.289146845658044	0.123	0.098	1	"0"	"SCCPDH"
0.000761237622109249	0.0951314454971048	0.525	0.479	1	"0"	"FKBP8"
0.000761461958450401	0.246589634210079	0.098	0.074	1	"0"	"BRD8"
0.000770615633823543	0.206662543702173	0.106	0.081	1	"0"	"WAC-AS1"
0.000771068100423705	0.191157870565229	0.017	0.008	1	"0"	"RGS13"
0.000771918420370788	0.0799359336639553	0.007	0.002	1	"0"	"TSPYL5"
0.000776719853918856	0.185127050567439	0.25	0.214	1	"0"	"COMMD1"
0.000778717171475982	0.170757452369887	0.011	0.004	1	"0"	"RHOD"
0.000785277541705065	0.168576935639274	0.017	0.008	1	"0"	"TMEM231"
0.00078767882468772	0.202151189134836	0.14	0.111	1	"0"	"VAMP7"
0.000791900429556551	0.163046758825981	0.251	0.215	1	"0"	"PRPS1"
0.000794255027401942	0.25106645944811	0.138	0.111	1	"0"	"SRP68"
