"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
3.75918480678945e-89	3.1331738541266	0.928	0.02	1.69418940872387e-84	"RGS1"	0.908
7.01533410144934e-81	-2.21439506463753	0.069	0.854	3.16167077284119e-76	"FCN1"	-0.785
6.85315860238305e-71	2.07524101569337	0.958	0.431	3.08858151892199e-66	"HLA-DQA1"	0.527
8.59518975694171e-68	2.27189761211807	0.835	0.069	3.87368011965849e-63	"NR4A2"	0.766
7.83169803288629e-67	1.87963942454873	0.97	0.569	3.52958966946119e-62	"HLA-DPA1"	0.401
3.5278388374174e-63	1.50076529160745	0.985	0.748	1.58992640724727e-58	"HLA-DRA"	0.237
2.12851425744921e-62	-2.27747922554772	0.066	0.732	9.59278805547209e-58	"VCAN"	-0.666
3.09891834408774e-62	2.35467423551989	0.737	0.012	1.39662051931346e-57	"C3"	0.725
3.58803942282575e-62	1.526098803331	0.997	0.915	1.61705760707911e-57	"CD74"	0.082
5.40801055809257e-61	2.77419596043337	0.746	0.033	2.43728219832116e-56	"C1QC"	0.713
1.57750281874094e-60	2.11703035232742	0.775	0.065	7.10948970350165e-56	"NR4A1"	0.71
1.78077844650164e-60	3.4898682184153	0.713	0.004	8.02561230269358e-56	"APOE"	0.709
6.95613925994079e-60	1.56191409365544	0.973	0.618	3.13499284167012e-55	"HLA-DQB1"	0.355
3.73082304584175e-59	1.48555971362857	0.973	0.65	1.68140733029996e-54	"HLA-DPB1"	0.323
2.02880029945463e-57	3.722036513152	0.722	0.041	9.14339718958211e-53	"HSPA1A"	0.681
3.24401871071331e-56	2.22933760292633	0.749	0.065	1.46201435254428e-51	"C1QA"	0.684
4.41296323510168e-56	2.51047226184803	0.707	0.037	1.98883427079562e-51	"C1QB"	0.67
1.30438190356795e-52	1.89651688957429	0.928	0.52	5.87858836300002e-48	"HSP90AA1"	0.408
1.99893369311311e-52	1.61379809353356	0.904	0.305	9.00879436812216e-48	"SGK1"	0.599
2.00696453482391e-52	1.317179960276	0.991	0.817	9.04498776554439e-48	"HLA-DRB1"	0.174
3.47140189762575e-52	1.89210651604388	0.638	0	1.56449140722197e-47	"OLR1"	0.638
6.20282397298344e-51	1.74110167555857	0.632	0.004	2.79548870814418e-46	"A2M"	0.628
2.4997428414975e-50	-2.72246208419249	0.174	0.715	1.12658410380609e-45	"S100A9"	-0.541
3.36575563882622e-50	1.93784378085408	0.71	0.085	1.5168787513062e-45	"GPR183"	0.625
7.03141332339137e-50	2.8155226517143	0.617	0	3.16891735658602e-45	"APOC1"	0.617
3.24014124727661e-49	1.96203378667648	0.665	0.045	1.46026685732262e-44	"ZNF331"	0.62
3.5406336677261e-49	2.15327739667295	0.632	0.016	1.5956927813708e-44	"NR4A3"	0.616
