"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
1.88470416205657e-155	1.83724615622208	0.802	0.029	8.49398471755657e-151	"NR4A1"	0.773
1.73939085829909e-151	2.57186936369704	0.859	0.066	7.83908672018233e-147	"IL1B"	0.793
4.07063911440736e-105	3.69445123866369	0.665	0.06	1.83455563608111e-100	"HSPA1A"	0.605
3.81881251386069e-101	1.14330190953035	0.506	0.001	1.72106242374674e-96	"OLR1"	0.505
1.16648359739347e-100	0.991536512625343	0.574	0.022	5.25710827673288e-96	"PDE4B"	0.552
1.64238844626498e-99	2.71680969662296	0.574	0.027	7.40191624962701e-95	"HSPA1B"	0.547
3.91616356970362e-97	0.999323988701339	0.483	0	1.76493659759403e-92	"NR4A3"	0.483
7.69242945032918e-96	1.28474793605528	0.73	0.11	3.46682410467435e-91	"NR4A2"	0.62
3.35371325253674e-95	1.42884322909217	0.597	0.044	1.51145148865326e-90	"ZNF331"	0.553
4.8167317681797e-93	2.03383646179606	0.593	0.044	2.17080467328323e-88	"CXCL8"	0.549
4.5134741209699e-90	1.3637743183206	0.749	0.131	2.03413251683871e-85	"ATF3"	0.618
1.77415975651226e-86	1.52069932367655	0.897	0.315	7.99578319064947e-82	"FOSB"	0.582
3.01156345871763e-84	1.84965319340393	0.506	0.025	1.35725141957486e-79	"AREG"	0.481
9.43810346717184e-84	1.75638309947471	0.529	0.036	4.253564470585e-79	"HSPH1"	0.493
6.27465853861272e-80	1.42597000152509	0.536	0.046	2.82786311018198e-75	"EREG"	0.49
7.73330792384446e-80	1.229982577508	0.768	0.194	3.48524721511822e-75	"CD83"	0.574
1.29047129797083e-79	1.58662956477246	0.768	0.2	5.81589604569492e-75	"CXCR4"	0.568
2.10252143336839e-75	1.13994365434317	0.51	0.041	9.47564359590467e-71	"DUSP2"	0.469
3.66032559477246e-72	2.70720459183435	0.688	0.166	1.64963553905205e-67	"DNAJB1"	0.522
4.72124043146698e-72	0.741724756012813	0.437	0.02	2.12776863765354e-67	"RBKS"	0.417
1.69370687982974e-71	1.30497379517526	0.643	0.127	7.63319816601669e-67	"GPR183"	0.516
8.77804736665423e-69	1.84190433636372	0.711	0.193	3.95609038720373e-64	"HSPE1"	0.518
2.13842153656814e-67	1.13669071262929	0.97	0.761	9.63743818100531e-63	"BTG1"	0.209
1.5885093185522e-66	1.57115666152162	0.373	0.009	7.15909379685103e-62	"CXCL2"	0.364
6.1478610157678e-64	1.8138063405559	0.608	0.122	2.77071800258623e-59	"G0S2"	0.486
1.4091701502121e-63	-1.14270569705258	0.08	0.71	6.35084803297591e-59	"CDKN2D"	-0.63
6.54993880081098e-61	2.09797018594827	0.985	0.765	2.95192641874949e-56	"HSP90AA1"	0.22
9.01082924133715e-60	1.85960614448986	0.312	0.001	4.06100052248583e-55	"CCL4"	0.311
9.39574401379101e-59	1.12955905642314	0.992	0.949	4.23447391213533e-54	"HLA-DRA"	0.043
1.42937181963303e-58	1.86635717620041	0.479	0.065	6.44189291672216e-54	"CCL3"	0.414
1.39433158707348e-57	1.20711774153779	0.852	0.442	6.28397359662275e-53	"RGS2"	0.41
1.86528653273753e-57	0.826951905604729	0.441	0.045	8.40647334574149e-53	"OSM"	0.396
2.42124976364396e-57	-0.934041551302559	0.81	0.995	1.09120884347906e-52	"S100A12"	-0.185
3.92876488944339e-55	1.37111903182413	0.304	0.005	1.77061576037435e-50	"CCL4L2"	0.299
3.49970409003838e-54	-0.435548105144177	1	1	1.5772466392985e-49	"S100A4"	0
6.34824941817465e-54	2.24892178082933	0.567	0.128	2.86102904778295e-49	"HSPB1"	0.439
7.09537676407919e-54	1.28854648332367	0.327	0.014	3.19774440003521e-49	"RGS1"	0.313
2.78174309813901e-53	0.678045186735725	0.388	0.035	1.25367597946929e-48	"CREM"	0.353
9.98405984947395e-53	1.31287462256686	0.76	0.301	4.49961609296092e-48	"RHOB"	0.459
1.28786827859634e-52	-0.838020365648195	0.951	1	5.80416475797797e-48	"S100A8"	-0.049
1.72680051181288e-52	1.52030646368041	0.897	0.644	7.78234454663828e-48	"HLA-DPB1"	0.253
2.58986483702442e-52	1.55127962770381	0.646	0.202	1.16720028475017e-47	"HSPD1"	0.444
3.54510279014056e-52	1.74792126705555	0.38	0.036	1.59770692546055e-47	"BAG3"	0.344
2.67461553457189e-51	1.34374968839045	0.703	0.254	1.20539572912086e-46	"TNFAIP3"	0.449
3.05367298806198e-51	0.766471082191255	0.551	0.116	1.37622934225977e-46	"RASGEF1B"	0.435
3.2066865877329e-51	1.29955827298892	0.897	0.61	1.44518951135946e-46	"PLAUR"	0.287
3.73958785063627e-51	1.56743726348195	0.939	0.691	1.68535745252476e-46	"HLA-DPA1"	0.248
4.26822702209472e-50	-0.770665121745223	0.966	0.999	1.92360455431765e-45	"S100A9"	-0.033
6.71591577272788e-50	-0.48093285607692	1	1	3.026728920453e-45	"LYZ"	0
7.32887788225794e-49	0.790080081562472	1	0.983	3.30297868397601e-44	"SAT1"	0.017
3.93120911228008e-47	0.765619611790556	0.304	0.016	1.77171732272239e-42	"PHLDA1"	0.288
1.31610927283605e-45	1.01888586258459	0.992	0.93	5.93144127081752e-41	"HLA-DRB1"	0.0619999999999999
8.08189907703611e-45	0.467299387221606	0.262	0.007	3.64235027603864e-40	"VSIG4"	0.255
8.13820838925528e-45	0.32781859820154	0.255	0.005	3.66772775686957e-40	"CH507-42P11.8"	0.25
8.69816258861265e-45	-0.574017118152276	0.951	0.989	3.92008791543595e-40	"TKT"	-0.038
6.0832639646786e-44	1.22378702955355	0.411	0.067	2.74160540360135e-39	"CCL3L3"	0.344
1.35765842252042e-43	1.18665313945594	0.867	0.585	6.11869497861503e-39	"HSP90AB1"	0.282
1.51957023098581e-43	0.764732658023837	0.57	0.159	6.84839911700683e-39	"HBEGF"	0.411
1.78012583635806e-43	0.660273739235943	0.323	0.029	8.02267111929849e-39	"CKS2"	0.294
2.43805919852144e-43	0.876805320156478	0.586	0.178	1.09878451958964e-38	"CHMP1B"	0.408
3.87196143186955e-43	1.07404493163389	0.688	0.276	1.74501557811497e-38	"SAMSN1"	0.412
4.63453479082204e-43	0.713757625348337	0.684	0.27	2.08869213952768e-38	"CYCS"	0.414
1.30867495938439e-42	0.86147020197242	0.741	0.325	5.89793630695356e-38	"DNAJA1"	0.416
1.19458761723752e-41	1.00447976802658	0.935	0.781	5.38376747336607e-37	"HLA-DRB5"	0.154
1.30328201212026e-41	0.4251099476679	0.232	0.004	5.8736313722236e-37	"ANKRD37"	0.228
2.21840382699311e-41	0.847017717138538	0.43	0.081	9.99790236749253e-37	"THBD"	0.349
2.6986673724122e-41	0.69674169091307	0.597	0.186	1.21623541139873e-36	"GABARAPL1"	0.411
3.60037427702255e-41	0.909525010401556	0.738	0.357	1.62261667916852e-36	"CDKN1A"	0.381
5.84395313024756e-41	0.97491322325047	0.867	0.567	2.63375279673997e-36	"GLUL"	0.3
7.15681532181206e-41	0.594941002596683	0.475	0.101	3.22543352923426e-36	"NABP1"	0.374
