"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
3.09241265534276e-28	1.13656787937415	0.6	0.016	1.21052493393392e-23	"CLEC4E"	0.584
6.15770512048555e-20	0.432724214740092	0.267	0	2.41043366941407e-15	"NR4A3"	0.267
1.16331948418644e-17	1.26423616540409	0.333	0.006	4.55381412084784e-13	"AREG"	0.327
5.47153937225206e-17	0.746471617755621	0.467	0.023	2.14183408726807e-12	"RBKS"	0.444
1.99924777556238e-15	0.881467243525338	0.667	0.068	7.82605541743895e-11	"ZBTB16"	0.599
1.45033743660471e-13	0.668674072178502	0.333	0.013	5.67734589558914e-09	"THBD"	0.32
6.27512874038018e-12	0.526924356769672	0.467	0.039	2.45639914542182e-07	"CD69"	0.428
1.32342881416279e-11	0.215291070691678	0.2	0.003	5.18056209304022e-07	"EXO5"	0.197
1.79337066942223e-11	0.194919815174193	0.2	0.003	7.02014948545333e-07	"P2RY11"	0.197
2.24430492622553e-11	1.39722136420016	0.8	0.199	8.78533163370982e-07	"FKBP5"	0.601
1.20269393862418e-10	0.248374275800753	0.133	0	4.70794542274436e-06	"THBS1"	0.133
1.20269393862418e-10	0.151029236986039	0.133	0	4.70794542274436e-06	"NBPF3"	0.133
1.20269393862418e-10	0.135056035282982	0.133	0	4.70794542274436e-06	"C19orf35"	0.133
1.20269393862418e-10	0.131564228034281	0.133	0	4.70794542274436e-06	"FLT3"	0.133
3.52281095007386e-10	0.404865380020609	0.267	0.013	1.37900434640641e-05	"PKP2"	0.254
2.3894631619884e-09	0.302271647809334	0.2	0.006	9.3535535476036e-05	"TRIM16L"	0.194
1.3643832138835e-08	0.429699512801141	0.467	0.061	0.000534087809074698	"THAP2"	0.406
6.64307767214649e-08	1.77906707085763	0.867	0.421	0.00260043275476175	"CXCR4"	0.446
7.03652261760264e-08	0.419648402413856	0.467	0.071	0.00275444677866055	"ELL2"	0.396
8.48072432888476e-08	0.236232796139886	0.267	0.019	0.00331977953854194	"CETN3"	0.248
9.4641332894461e-08	0.194682469313104	0.2	0.01	0.00370473497615367	"HIST2H4B"	0.19
