"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
9.17821947826201e-19	1.96531807335456	0.917	0.077	4.13643995446312e-14	"NR4A2"	0.84
1.03058774672527e-17	3.91024119435945	0.917	0.154	4.64465285694146e-13	"HSPA1A"	0.763
1.27009046960717e-17	2.98655334811786	0.812	0.015	5.72404372842561e-13	"RGS1"	0.797
5.82024538783128e-16	3.01639674857701	0.812	0.077	2.6230681913878e-11	"HSPA1B"	0.735
8.36784861780918e-16	1.66254908379815	0.854	0.092	3.77122201507424e-11	"NR4A1"	0.762
1.09647686551429e-15	-1.73575425607486	0.25	1	4.9416019374998e-11	"FCN1"	-0.75
1.53875294563033e-15	2.84885356872561	0.938	0.277	6.93485177536678e-11	"DNAJB1"	0.661
6.72626700421228e-15	1.66430497149631	0.812	0.092	3.03139401345839e-10	"HSPH1"	0.72
9.51468390221568e-15	-1.0193406401498	1	1	4.28807774105056e-10	"CTSS"	0
1.06612931142221e-14	1.90284838121826	0.938	0.308	4.80483158071763e-10	"HSPE1"	0.63
2.46762567323003e-14	-1.26670200672556	0.771	0.969	1.11210953841131e-09	"TKT"	-0.198
3.03684260356543e-14	1.47615512385403	0.667	0	1.36864422457487e-09	"A2M"	0.667
3.03742920595698e-14	1.8514019754395	0.667	0	1.36890859454069e-09	"C3"	0.667
3.03742920595698e-14	1.02563971143427	0.667	0	1.36890859454069e-09	"OLR1"	0.667
3.67351276854472e-14	1.66082164308129	0.917	0.262	1.65557873452773e-09	"HSPD1"	0.655
5.04577187502056e-14	-1.17681590571453	0.938	1	2.27402846863427e-09	"S100A4"	-0.0620000000000001
5.28506925416865e-14	3.07970402901217	0.875	0.215	2.38187501146873e-09	"HSPB1"	0.66
5.76810951850711e-14	1.44979166413146	1	1	2.59957159780078e-09	"CD74"	0
5.80696640357986e-14	-1.5658117888817	0.229	0.969	2.61708361876537e-09	"VCAN"	-0.74
5.90362332788399e-14	2.14174415482765	0.938	0.354	2.66064496141076e-09	"RHOB"	0.584
1.21294009759074e-13	1.75116058119896	1	0.892	5.46647843182195e-09	"HLA-DPA1"	0.108
1.71504379454861e-13	-1.12951888988758	0.833	1	7.72935937327168e-09	"S100A6"	-0.167
1.78400781175064e-13	1.64602603630781	0.979	0.877	8.0401664059978e-09	"HLA-DPB1"	0.102
