"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
2.38665094229209e-153	-2.71871211562514	0	0.93	1.0756158466722e-148	"ATP5F1E"	-0.93
2.15003052214001e-145	-2.89100294311411	0	0.884	9.6897575571806e-141	"RACK1"	-0.884
8.88570011456434e-122	-2.14197293003444	0	0.744	4.00460732763186e-117	"ATP5MG"	-0.744
7.06321697367222e-118	-1.8583387181071	0	0.721	3.1832506256946e-113	"ATP5MC2"	-0.721
1.58452070380362e-98	-1.77730768220261	0	0.605	7.14111790790213e-94	"ELOB"	-0.605
4.91592516467667e-87	-1.77678874646994	0	0.535	2.21550915321648e-82	"NOP53"	-0.535
4.91592516467667e-87	-3.0460622886259	0	0.535	2.21550915321648e-82	"MT1G"	-0.535
2.01435547795404e-79	-1.53378831329417	0	0.488	9.07829726804328e-75	"POLR2J3.1"	-0.488
1.24742296778437e-75	-1.29207455876969	0	0.465	5.62188583121058e-71	"SELENOT"	-0.465
1.24742296778437e-75	-1.35318064474444	0	0.465	5.62188583121058e-71	"ATP5MF"	-0.465
1.24742296778437e-75	-1.37592951662433	0	0.465	5.62188583121058e-71	"TRIR"	-0.465
1.24742296778437e-75	-1.6071653736557	0	0.465	5.62188583121058e-71	"ATP5MD"	-0.465
1.24742296778437e-75	-1.6314526503513	0	0.465	5.62188583121058e-71	"CYTOR"	-0.465
7.55786592673586e-72	-1.28811349372455	0	0.442	3.40617901586132e-67	"ATP5PF"	-0.442
7.55786592673586e-72	-1.31642658830413	0	0.442	3.40617901586132e-67	"ATP5F1D"	-0.442
7.55786592673586e-72	-1.33043645926587	0	0.442	3.40617901586132e-67	"PAXX"	-0.442
7.55786592673586e-72	-1.36702375734599	0	0.442	3.40617901586132e-67	"ATP5PO"	-0.442
4.481019281444e-68	-1.36850190639836	0	0.419	2.01950576976118e-63	"ATP5MPL"	-0.419
1.47739731285698e-60	-1.27677008924659	0	0.372	6.65833420958386e-56	"LINC01871"	-0.372
1.47739731285698e-60	-2.48559157998938	0	0.372	6.65833420958386e-56	"GPX3"	-0.372
8.2199282655273e-57	-1.44365567878896	0	0.349	3.70455727070785e-52	"ATP5ME"	-0.349
4.48016490098972e-53	-0.977451326022151	0	0.326	2.01912071757805e-48	"SELENOF"	-0.326
4.48016490098972e-53	-1.07521906705615	0	0.326	2.01912071757805e-48	"SEM1"	-0.326
4.48016490098972e-53	-1.25509609193986	0	0.326	2.01912071757805e-48	"SELENOW"	-0.326
1.93049700052938e-49	-1.31162467903957	0.001	0.326	8.70036388198583e-45	"SPP1"	-0.325
2.39299369909046e-49	-0.940029688983383	0	0.302	1.07847440030609e-44	"REX1BD"	-0.302
2.39299369909046e-49	-1.11663793934236	0	0.302	1.07847440030609e-44	"ATP5F1A"	-0.302
2.39299369909046e-49	-1.18114649688292	0	0.302	1.07847440030609e-44	"ATP5MC3"	-0.302
