"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
5.22211070497777e-134	-0.523791034211647	1	1	2.35350085251938e-129	"EEF1A1"	0
9.34639853099334e-122	-0.57724010199611	0.999	1	4.21223488994808e-117	"RPL34"	-0.001
3.36389051887933e-117	-0.558796945872533	1	1	1.51603817904854e-112	"RPS3A"	0
4.02345418210319e-116	-0.592104237027642	1	1	1.81329033079027e-111	"RPL32"	0
3.41498730131145e-115	-0.723481831088639	0.998	1	1.53906647695504e-110	"RPL3"	-0.002
7.50922089304509e-111	-0.556918732543208	1	1	3.38425567207756e-106	"RPS12"	0
3.6256120099742e-105	-0.58333970245618	1	1	1.63399082065517e-100	"RPS6"	0
2.82213837068298e-104	-0.440509163493622	1	1	1.2718813208994e-99	"RPS27A"	0
2.50317563141216e-103	-0.582200099918741	1	1	1.12813119356483e-98	"RPL37"	0
3.75940374632403e-103	3.45455917438483	0.735	0.006	1.69428808039331e-98	"HSPA1B"	0.729
6.94424507509595e-103	2.57126815981581	0.826	0.216	3.12963237044424e-98	"RGS1"	0.61
1.64692573245863e-102	-0.501151229202813	1	1	7.42236489104456e-98	"RPS14"	0
2.1617163934558e-101	-0.498880209340701	1	1	9.74242344202662e-97	"RPL11"	0
5.35758814771859e-101	-0.46594275411695	1	1	2.41455782641381e-96	"RPL30"	0
2.12136625817032e-100	-0.543998468399007	1	1	9.56057345232198e-96	"RPL39"	0
2.67575815651743e-100	1.49361285948329	0.974	0.74	1.20591068597927e-95	"JUNB"	0.234
2.75694633854472e-100	-0.527402462476823	1	1	1.24250057585534e-95	"RPL18A"	0
2.23967074475994e-99	-0.476689026698821	1	1	1.00937481124841e-94	"RPS23"	0
3.36439641921032e-99	1.93956946001933	0.945	0.548	1.51626617820971e-94	"FOS"	0.397
3.34028380722055e-98	-0.465281306768278	1	1	1.50539910623816e-93	"RPS3"	0
5.90872019096001e-96	-0.510112428378353	1	1	2.66294201566186e-91	"RPL13"	0
9.54716662201395e-96	1.31316906351883	0.972	0.748	4.30271705320925e-91	"HSPA8"	0.224
1.06341854865667e-95	0.903732933116169	0.997	0.934	4.7926147150859e-91	"SRGN"	0.0629999999999999
2.16854498302687e-95	-0.562458744948941	0.999	1	9.77319852950552e-91	"RPS8"	-0.001
2.72170239702541e-95	-0.591327435451223	1	1	1.22661683629141e-90	"RPS18"	0
3.81582695968032e-95	-0.467839978575711	1	1	1.71971689418872e-90	"RPL19"	0
9.71899809681297e-95	-0.665180152362058	0.998	1	4.38015806227167e-90	"MT-CO3"	-0.002
1.29148945756615e-94	-0.465302294901174	1	1	5.82048468735913e-90	"RPL10"	0
5.6175679718052e-93	1.93850519032129	0.712	0.042	2.53172553353317e-88	"DUSP4"	0.67
2.10493140263879e-92	-0.52685761658196	0.999	1	9.48650484541249e-88	"RPLP2"	-0.001
1.01302605991524e-89	-0.493118770494721	1	1	4.565505846826e-85	"RPL29"	0
1.12422099677956e-89	-0.479391810825398	1	1	5.06663918828612e-85	"RPS28"	0
2.65082728531895e-89	-0.568446664115951	0.998	1	1.19467484094754e-84	"RPL14"	-0.002
2.54919000833311e-86	2.42012857449918	0.888	0.427	1.14886895295557e-81	"CCL4"	0.461
2.51990208556129e-85	1.6643871537957	0.749	0.15	1.13566947192076e-80	"FOSB"	0.599
1.0871578371033e-83	-0.52564951232368	1	1	4.89960294025717e-79	"RPS13"	0
1.41179077613298e-82	-0.598833114300335	0.986	1	6.3626586698761e-78	"RPL9"	-0.014
