"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
6.89896023287248e-231	-2.8161032511342	0	1	3.10922339775097e-226	"ATP5F1E"	-1
9.1902890168583e-218	-2.31379964850063	0	0.944	4.1418794541177e-213	"ATP5MG"	-0.944
9.1902890168583e-218	-2.77084023284783	0	0.944	4.1418794541177e-213	"RACK1"	-0.944
1.10813582955488e-178	-1.90383331092415	0	0.778	4.99414655663795e-174	"ELOB"	-0.778
9.44613697502617e-166	-1.70200443239192	0	0.722	4.2571850119048e-161	"ATP5MC3"	-0.722
9.44613697502617e-166	-1.73745374283362	0	0.722	4.2571850119048e-161	"ATP5MF"	-0.722
7.21572429766754e-153	-1.70084116426848	0	0.667	3.25198262647281e-148	"TRIR"	-0.667
7.21572429766754e-153	-1.7298675279501	0	0.667	3.25198262647281e-148	"ATP5MPL"	-0.667
1.9144971543307e-146	-1.91651098875146	0	0.639	8.62825577513762e-142	"ATP5MC2"	-0.639
4.94399479996236e-140	-1.57693997740544	0	0.611	2.22815957644704e-135	"ATP5PF"	-0.611
4.94399479996236e-140	-1.65233335024915	0	0.611	2.22815957644704e-135	"ATP5F1D"	-0.611
7.22857071011972e-124	-3.71157723345851	0.009	0.722	3.25777224763675e-119	"MT1G"	-0.713
7.24897764912397e-121	-1.40634157500881	0	0.528	3.26696924690719e-116	"ATP5MD"	-0.528
7.24897764912397e-121	-1.4410568981109	0	0.528	3.26696924690719e-116	"NOP53"	-0.528
1.68253557912364e-114	-1.24950172006437	0	0.5	7.58285134799443e-110	"ATP5PB"	-0.5
1.68253557912364e-114	-1.37742308640519	0	0.5	7.58285134799443e-110	"ATP5F1B"	-0.5
1.68253557912364e-114	-1.4065196942193	0	0.5	7.58285134799443e-110	"ATP5PD"	-0.5
1.68253557912364e-114	-1.53594287483511	0	0.5	7.58285134799443e-110	"CYTOR"	-0.5
3.80428269556894e-108	-1.37030314294195	0	0.472	1.71451412523901e-103	"PAXX"	-0.472
3.80428269556894e-108	-1.39529099235556	0	0.472	1.71451412523901e-103	"COPS9"	-0.472
3.80428269556894e-108	-1.43893559833902	0	0.472	1.71451412523901e-103	"ATP5PO"	-0.472
3.80428269556894e-108	-1.58049668449074	0	0.472	1.71451412523901e-103	"ATP5ME"	-0.472
3.80428269556894e-108	-2.5886469841489	0	0.472	1.71451412523901e-103	"MT1H"	-0.472
4.17236539608733e-106	-2.59277270085512	0.004	0.556	1.88040163670864e-101	"GPX3"	-0.552
4.02559242188857e-102	-2.37337761138338	0.001	0.472	1.81425399269674e-97	"CRYAB"	-0.471
8.38118942894435e-102	-1.3064052908135	0	0.444	3.77723445183664e-97	"SELENOT"	-0.444
1.79962363778423e-95	-1.10099189771848	0	0.417	8.11054381076598e-91	"ATP5F1A"	-0.417
1.79962363778423e-95	-1.16917904869652	0	0.417	8.11054381076598e-91	"ATP5F1C"	-0.417
1.79962363778423e-95	-1.36266010075366	0	0.417	8.11054381076598e-91	"SEM1"	-0.417
3.76738016501594e-89	-1.20917190004327	0	0.389	1.69788289276938e-84	"ATP5IF1"	-0.389
3.76738016501594e-89	-1.2629214515087	0	0.389	1.69788289276938e-84	"POLR2J3.1"	-0.389
7.69206789459648e-83	-1.02435078625872	0	0.361	3.46666115873674e-78	"SMIM26"	-0.361
7.69206789459648e-83	-1.03549005074507	0	0.361	3.46666115873674e-78	"ASS1"	-0.361
7.69206789459648e-83	-1.10570558313206	0	0.361	3.46666115873674e-78	"SELENOF"	-0.361
7.69206789459648e-83	-1.15289105699649	0	0.361	3.46666115873674e-78	"ATP5MC1"	-0.361
2.40742073201203e-81	-2.08931043885572	0.004	0.444	1.08497637550318e-76	"SPP1"	-0.44
6.43851089239998e-78	-1.77584590619415	0.002	0.389	2.90170808898682e-73	"PDZK1IP1"	-0.387
1.53246529571317e-76	-0.896472155453482	0	0.333	6.90651459472013e-72	"SELENOW"	-0.333
1.53246529571317e-76	-0.939096330371559	0	0.333	6.90651459472013e-72	"JPT1"	-0.333
1.53246529571317e-76	-0.996687399036522	0	0.333	6.90651459472013e-72	"FYB1"	-0.333
1.53246529571317e-76	-1.02276355568686	0	0.333	6.90651459472013e-72	"LINC01871"	-0.333
1.53246529571317e-76	-1.0891092638634	0	0.333	6.90651459472013e-72	"GATM"	-0.333
1.53246529571317e-76	-1.12788218251528	0	0.333	6.90651459472013e-72	"ALDOB"	-0.333
2.98075009919763e-70	-0.750427192120318	0	0.306	1.34336445470639e-65	"SELENOK"	-0.306
2.98075009919763e-70	-0.849121733766673	0	0.306	1.34336445470639e-65	"RIPOR2"	-0.306
2.98075009919763e-70	-0.87165632059173	0	0.306	1.34336445470639e-65	"SELENOH"	-0.306
2.98075009919763e-70	-0.87289190709353	0	0.306	1.34336445470639e-65	"SMIM37"	-0.306
2.98075009919763e-70	-1.39642888272497	0	0.306	1.34336445470639e-65	"NAT8"	-0.306
5.66440377663018e-64	-0.817611531730135	0	0.278	2.55283349405169e-59	"SMIM30"	-0.278
5.66440377663018e-64	-0.914539286104099	0	0.278	2.55283349405169e-59	"UFD1"	-0.278
5.66440377663018e-64	-0.968778474608873	0	0.278	2.55283349405169e-59	"VSIR"	-0.278
5.66440377663018e-64	-0.995034173732367	0	0.278	2.55283349405169e-59	"RBP5"	-0.278
3.9947384539492e-63	-1.20420407314928	0.004	0.361	1.80034872642582e-58	"DAB2"	-0.357
1.05262123418434e-57	-0.803825420291696	0	0.25	4.74395337822198e-53	"BEX3"	-0.25
1.05262123418434e-57	-0.843544651431597	0	0.25	4.74395337822198e-53	"CYBC1"	-0.25
1.05262123418434e-57	-0.90063082239797	0	0.25	4.74395337822198e-53	"ELOC"	-0.25
1.91516422772541e-51	-0.719956731054176	0	0.222	8.63126214151287e-47	"METTL26"	-0.222
1.91516422772541e-51	-0.830944978655911	0	0.222	8.63126214151287e-47	"REX1BD"	-0.222
1.91516422772541e-51	-1.08270401632999	0	0.222	8.63126214151287e-47	"CXCL14"	-0.222
5.0051958439866e-47	-0.835150457756311	0.002	0.25	2.25574166296788e-42	"MGST1"	-0.248
1.55586115279185e-45	-0.603679758327433	0.001	0.222	7.01195504340229e-41	"FABP3"	-0.221
3.41730269534476e-45	-0.601976725911768	0	0.194	1.54010997873798e-40	"NIPSNAP2"	-0.194
3.41730269534476e-45	-0.609983177522834	0	0.194	1.54010997873798e-40	"NBDY"	-0.194
3.41730269534476e-45	-0.643833609758387	0	0.194	1.54010997873798e-40	"PIGR"	-0.194
3.41730269534476e-45	-0.675448012766748	0	0.194	1.54010997873798e-40	"MMP24OS"	-0.194
3.41730269534476e-45	-0.714057844868177	0	0.194	1.54010997873798e-40	"MCRIP1"	-0.194
3.41730269534476e-45	-0.715656112606702	0	0.194	1.54010997873798e-40	"AC245297.3"	-0.194
3.41730269534476e-45	-0.720208453643288	0	0.194	1.54010997873798e-40	"STMP1"	-0.194
3.41730269534476e-45	-0.793850158880115	0	0.194	1.54010997873798e-40	"BBOX1"	-0.194
3.17742425128e-42	-0.825147994476404	0.005	0.278	1.43200156156687e-37	"CD24"	-0.273
1.81466256510551e-39	-0.543873074519699	0.001	0.194	8.17832124841751e-35	"GSTA1"	-0.193
1.81466256510551e-39	-0.564506007742155	0.001	0.194	8.17832124841751e-35	"IGFBP7"	-0.193
5.99454483482963e-39	-0.410020615463378	0	0.167	2.70162146616102e-34	"RBPMS"	-0.167
5.99454483482963e-39	-0.475980031100923	0	0.167	2.70162146616102e-34	"EBLN3P"	-0.167
5.99454483482963e-39	-0.483833289433429	0	0.167	2.70162146616102e-34	"AKR7A3"	-0.167
5.99454483482963e-39	-0.504524096342624	0	0.167	2.70162146616102e-34	"SELENOS"	-0.167
5.99454483482963e-39	-0.506909618283997	0	0.167	2.70162146616102e-34	"AK4"	-0.167
5.99454483482963e-39	-0.510320625004066	0	0.167	2.70162146616102e-34	"RIDA"	-0.167
5.99454483482963e-39	-0.512670449155327	0	0.167	2.70162146616102e-34	"PCP4"	-0.167
5.99454483482963e-39	-0.536952968912585	0	0.167	2.70162146616102e-34	"TMEM273"	-0.167
5.99454483482963e-39	-0.555772578485592	0	0.167	2.70162146616102e-34	"ARHGAP45"	-0.167
5.99454483482963e-39	-0.555988781627925	0	0.167	2.70162146616102e-34	"DMAC1"	-0.167
5.99454483482963e-39	-0.558454737648876	0	0.167	2.70162146616102e-34	"FABP1"	-0.167
5.99454483482963e-39	-0.559470651353582	0	0.167	2.70162146616102e-34	"TSPAN1"	-0.167
5.99454483482963e-39	-0.578056979170478	0	0.167	2.70162146616102e-34	"AC004687.1"	-0.167
5.99454483482963e-39	-0.59775965510414	0	0.167	2.70162146616102e-34	"HPF1"	-0.167
5.99454483482963e-39	-0.619273192133486	0	0.167	2.70162146616102e-34	"RTF2"	-0.167
5.99454483482963e-39	-0.711525757954388	0	0.167	2.70162146616102e-34	"MIOX"	-0.167
5.99454483482963e-39	-0.723365674466555	0	0.167	2.70162146616102e-34	"S100A1"	-0.167
5.99454483482963e-39	-0.743124779548297	0	0.167	2.70162146616102e-34	"RTRAF"	-0.167
4.8034104644564e-38	-1.78874789038921	0.044	0.556	2.16480102812121e-33	"FGFBP2"	-0.512
2.40037543216941e-33	-0.448188925994661	0.001	0.167	1.08180119977011e-28	"UGT2B7"	-0.166
2.64200945236291e-33	-0.617991437692119	0.001	0.167	1.19070081999092e-28	"CNN3"	-0.166
1.03761416964894e-32	-0.362866155339732	0	0.139	4.67631953977384e-28	"PCNX1"	-0.139
1.03761416964894e-32	-0.404773304439962	0	0.139	4.67631953977384e-28	"ADA2"	-0.139
1.03761416964894e-32	-0.420015095202782	0	0.139	4.67631953977384e-28	"MCUB"	-0.139
1.03761416964894e-32	-0.42234263788693	0	0.139	4.67631953977384e-28	"CDH6"	-0.139
1.03761416964894e-32	-0.43728949538359	0	0.139	4.67631953977384e-28	"OGA"	-0.139
1.03761416964894e-32	-0.451177434643855	0	0.139	4.67631953977384e-28	"NSD3"	-0.139
1.03761416964894e-32	-0.457685202947964	0	0.139	4.67631953977384e-28	"NORAD"	-0.139
1.03761416964894e-32	-0.468797428570739	0	0.139	4.67631953977384e-28	"RAB5IF"	-0.139
1.03761416964894e-32	-0.491569178040589	0	0.139	4.67631953977384e-28	"RETREG3"	-0.139
1.03761416964894e-32	-0.493946481756708	0	0.139	4.67631953977384e-28	"ERG28"	-0.139
1.03761416964894e-32	-0.508058595880123	0	0.139	4.67631953977384e-28	"AC114760.2"	-0.139
1.03761416964894e-32	-0.518973143412992	0	0.139	4.67631953977384e-28	"WASHC3"	-0.139
1.03761416964894e-32	-0.522267322658391	0	0.139	4.67631953977384e-28	"STN1"	-0.139
1.03761416964894e-32	-0.632356843683585	0	0.139	4.67631953977384e-28	"ELF3"	-0.139
1.03761416964894e-32	-0.634006318160661	0	0.139	4.67631953977384e-28	"AC243960.1"	-0.139
1.83509792853004e-31	-0.644436137236097	0.003	0.194	8.27041934429918e-27	"LGALS2"	-0.191
3.01744391250504e-27	-0.404140909634983	0.001	0.139	1.35990162248777e-22	"CALD1"	-0.138
6.13888779275147e-27	-1.53850872704335	0.026	0.361	2.76667395043723e-22	"APOE"	-0.335
1.78316618367777e-26	-0.271650644261553	0	0.111	8.03637335659899e-22	"EPCAM"	-0.111
1.78316618367777e-26	-0.271908039471503	0	0.111	8.03637335659899e-22	"RGN"	-0.111
1.78316618367777e-26	-0.27818244650964	0	0.111	8.03637335659899e-22	"COL4A2"	-0.111
1.78316618367777e-26	-0.286374316085323	0	0.111	8.03637335659899e-22	"METTL27"	-0.111
1.78316618367777e-26	-0.307234268267782	0	0.111	8.03637335659899e-22	"CLTRN"	-0.111
1.78316618367777e-26	-0.318422614957125	0	0.111	8.03637335659899e-22	"SINHCAF"	-0.111
1.78316618367777e-26	-0.323437459488949	0	0.111	8.03637335659899e-22	"MCRIP2"	-0.111
1.78316618367777e-26	-0.331407215646021	0	0.111	8.03637335659899e-22	"HGD"	-0.111
1.78316618367777e-26	-0.349233429093449	0	0.111	8.03637335659899e-22	"AC027644.3"	-0.111
1.78316618367777e-26	-0.351404769621432	0	0.111	8.03637335659899e-22	"KCNJ15"	-0.111
1.78316618367777e-26	-0.363699172395745	0	0.111	8.03637335659899e-22	"MHENCR"	-0.111
1.78316618367777e-26	-0.366942412432958	0	0.111	8.03637335659899e-22	"LINC02084"	-0.111
1.78316618367777e-26	-0.37768209984912	0	0.111	8.03637335659899e-22	"SQOR"	-0.111
1.78316618367777e-26	-0.393639771272197	0	0.111	8.03637335659899e-22	"TSPAN12"	-0.111
1.78316618367777e-26	-0.398131807821725	0	0.111	8.03637335659899e-22	"AC093323.1"	-0.111
1.78316618367777e-26	-0.40343005660647	0	0.111	8.03637335659899e-22	"SELENOM"	-0.111
1.78316618367777e-26	-0.404893812130883	0	0.111	8.03637335659899e-22	"SMIM29"	-0.111
1.78316618367777e-26	-0.411265598277999	0	0.111	8.03637335659899e-22	"BABAM2"	-0.111
1.78316618367777e-26	-0.411946018775254	0	0.111	8.03637335659899e-22	"RAMMET"	-0.111
1.78316618367777e-26	-0.419393708354016	0	0.111	8.03637335659899e-22	"VIRMA"	-0.111
1.78316618367777e-26	-0.419411370999691	0	0.111	8.03637335659899e-22	"CFAP298"	-0.111
1.78316618367777e-26	-0.432452410791321	0	0.111	8.03637335659899e-22	"NDUFAF8"	-0.111
1.78316618367777e-26	-0.438744583765516	0	0.111	8.03637335659899e-22	"HPD"	-0.111
1.78316618367777e-26	-0.45881489141323	0	0.111	8.03637335659899e-22	"SELENOP"	-0.111
1.78316618367777e-26	-0.483874317900929	0	0.111	8.03637335659899e-22	"AC026979.2"	-0.111
1.78316618367777e-26	-0.50938482751588	0	0.111	8.03637335659899e-22	"DPEP1"	-0.111
4.17202861674444e-26	-0.780384427367552	0.005	0.194	1.88024985699438e-21	"TMEM176B"	-0.189
1.81896994455471e-24	4.02776640067438	1	0	8.19773374611916e-20	"AC090498.1"	1
2.23528323869472e-24	2.94852890313646	0.998	0	1.00739745001494e-19	"ATP5E"	0.998
2.27488527537553e-24	3.8784985845144	0.998	0.056	1.02524529590625e-19	"MT-ATP8"	0.942
3.42928971166895e-24	-1.64637105594866	0.978	1	1.54551228725496e-19	"RPL13A"	-0.022
3.46039146616565e-24	-1.36451310298592	1	1	1.55952922597153e-19	"RPL41"	0
3.73487798769118e-24	2.72186345377358	0.993	0	1.68323481149266e-19	"GNB2L1"	0.993
4.81163079508153e-24	-0.652891566809227	0.006	0.194	2.16850576672734e-19	"CES1"	-0.188
7.327424262655e-24	2.23074092933258	0.999	0.5	3.30232356669336e-19	"MT-ND4L"	0.499
7.62757862133514e-24	2.66859695956222	0.986	0	3.43759713306332e-19	"PTPRCAP"	0.986
1.39230581611568e-23	-1.59992899481368	0.895	1	6.27484385207014e-19	"RPL27A"	-0.105
3.01798979142787e-23	-0.527110131354668	0.004	0.167	1.36014763920071e-18	"ASCL2"	-0.163
3.01798979142787e-23	-0.594153944521607	0.004	0.167	1.36014763920071e-18	"COL6A2"	-0.163
3.8217436757148e-23	2.2700121101237	0.971	0	1.72238343977115e-18	"ATP5L"	0.971
6.94156017850096e-23	2.21224681104903	0.965	0	3.12842234124681e-18	"ATP5G2"	0.965
1.02702717227721e-22	-1.261454168386	1	1	4.62860606001893e-18	"MALAT1"	0
1.383018426081e-22	-1.09247808111706	0.989	1	6.23298744266187e-18	"RPS2"	-0.011
5.29241220061967e-22	0.879394380768744	1	1	2.38518433057527e-17	"HLA-B"	0
1.01479733245961e-21	-1.29274996377518	0.94	1	4.57348861792895e-17	"RPL31"	-0.0600000000000001
1.93688228075998e-21	-1.6162749566498	0.91	0.972	8.72914106292907e-17	"RPL7"	-0.0619999999999999
2.00790877464994e-21	-1.22645387529549	0.154	0.75	9.04924326559235e-17	"ANXA1"	-0.596
2.21840542402401e-21	-1.092309987816	0.999	1	9.99790956499143e-17	"RPL21"	-0.001
3.27962353789193e-21	-0.298521888141198	0.001	0.111	1.47806073605714e-16	"KRT8"	-0.11
3.42963727394943e-21	-0.343543542610826	0.001	0.111	1.54566892662353e-16	"ANPEP"	-0.11
3.42963727394943e-21	-0.350440452577534	0.001	0.111	1.54566892662353e-16	"HPN"	-0.11
4.54261353080513e-21	-1.79966104301345	0.158	0.722	2.04726506606325e-16	"GNLY"	-0.564
6.84394407962387e-21	1.94684881403444	0.997	0.806	3.08442871780488e-16	"CD74"	0.191
9.0714184821324e-21	-1.6271545428596	0.978	1	4.08830688152743e-16	"MT-ND4"	-0.022
1.00377336176124e-20	-0.689429312854465	0.015	0.25	4.52380578678556e-16	"S1PR5"	-0.235
3.07727353572155e-20	-0.193414155691075	0	0.083	1.38686563707899e-15	"AP1M2"	-0.083
3.07727353572155e-20	-0.193414155691075	0	0.083	1.38686563707899e-15	"COX7A1"	-0.083
3.07727353572155e-20	-0.200873138154154	0	0.083	1.38686563707899e-15	"MIGA1"	-0.083
3.07727353572155e-20	-0.206667405667032	0	0.083	1.38686563707899e-15	"ACMSD"	-0.083
3.07727353572155e-20	-0.216068018065029	0	0.083	1.38686563707899e-15	"ABCC6"	-0.083
3.07727353572155e-20	-0.221373507759201	0	0.083	1.38686563707899e-15	"FTCD"	-0.083
3.07727353572155e-20	-0.224614039867685	0	0.083	1.38686563707899e-15	"AC245595.1"	-0.083
3.07727353572155e-20	-0.226342881805288	0	0.083	1.38686563707899e-15	"CCNQ"	-0.083
3.07727353572155e-20	-0.227088385748016	0	0.083	1.38686563707899e-15	"AC244090.1"	-0.083
3.07727353572155e-20	-0.227119307041759	0	0.083	1.38686563707899e-15	"C1orf115"	-0.083
3.07727353572155e-20	-0.228087291859051	0	0.083	1.38686563707899e-15	"RAB3IL1"	-0.083
3.07727353572155e-20	-0.230878015123762	0	0.083	1.38686563707899e-15	"ABCF2.1"	-0.083
3.07727353572155e-20	-0.238676807514811	0	0.083	1.38686563707899e-15	"PTGR1"	-0.083
3.07727353572155e-20	-0.242133497675212	0	0.083	1.38686563707899e-15	"PLPBP"	-0.083
3.07727353572155e-20	-0.242362079391677	0	0.083	1.38686563707899e-15	"SMIM2-AS1"	-0.083
3.07727353572155e-20	-0.245175350551006	0	0.083	1.38686563707899e-15	"ATP2B1-AS1"	-0.083
3.07727353572155e-20	-0.246680902795102	0	0.083	1.38686563707899e-15	"AC012360.3"	-0.083
3.07727353572155e-20	-0.253529238450683	0	0.083	1.38686563707899e-15	"CEMIP2"	-0.083
3.07727353572155e-20	-0.254588119075938	0	0.083	1.38686563707899e-15	"UTP11"	-0.083
3.07727353572155e-20	-0.257670114515133	0	0.083	1.38686563707899e-15	"PRKAA2"	-0.083
3.07727353572155e-20	-0.258055704471275	0	0.083	1.38686563707899e-15	"CENPX"	-0.083
3.07727353572155e-20	-0.258564464273798	0	0.083	1.38686563707899e-15	"AL353751.1"	-0.083
3.07727353572155e-20	-0.265230413755623	0	0.083	1.38686563707899e-15	"RETREG2"	-0.083
3.07727353572155e-20	-0.266332205512916	0	0.083	1.38686563707899e-15	"TIMM29"	-0.083
3.07727353572155e-20	-0.267159043439582	0	0.083	1.38686563707899e-15	"INTS13"	-0.083
3.07727353572155e-20	-0.267303410342828	0	0.083	1.38686563707899e-15	"SPACA9"	-0.083
3.07727353572155e-20	-0.269950847224363	0	0.083	1.38686563707899e-15	"CFI"	-0.083
3.07727353572155e-20	-0.270263468282063	0	0.083	1.38686563707899e-15	"AC020915.3"	-0.083
3.07727353572155e-20	-0.276326123491835	0	0.083	1.38686563707899e-15	"C3orf85"	-0.083
3.07727353572155e-20	-0.277103412537019	0	0.083	1.38686563707899e-15	"DDAH1"	-0.083
3.07727353572155e-20	-0.277802788277037	0	0.083	1.38686563707899e-15	"AC004865.2"	-0.083
3.07727353572155e-20	-0.284394918813468	0	0.083	1.38686563707899e-15	"AC020916.1"	-0.083
3.07727353572155e-20	-0.287409648041921	0	0.083	1.38686563707899e-15	"AL118506.1"	-0.083
3.07727353572155e-20	-0.287455916968645	0	0.083	1.38686563707899e-15	"AC013264.1"	-0.083
3.07727353572155e-20	-0.288972876715524	0	0.083	1.38686563707899e-15	"WASHC1"	-0.083
3.07727353572155e-20	-0.290627049807965	0	0.083	1.38686563707899e-15	"AC106707.1"	-0.083
3.07727353572155e-20	-0.290718149602233	0	0.083	1.38686563707899e-15	"PAH"	-0.083
3.07727353572155e-20	-0.290919492574488	0	0.083	1.38686563707899e-15	"AL603756.1"	-0.083
3.07727353572155e-20	-0.29426060357117	0	0.083	1.38686563707899e-15	"MTRNR2L1"	-0.083
3.07727353572155e-20	-0.296998867208496	0	0.083	1.38686563707899e-15	"PRODH2"	-0.083
3.07727353572155e-20	-0.298717880210561	0	0.083	1.38686563707899e-15	"HDGFL2"	-0.083
3.07727353572155e-20	-0.300042441676772	0	0.083	1.38686563707899e-15	"BEND7"	-0.083
3.07727353572155e-20	-0.307217120745674	0	0.083	1.38686563707899e-15	"FMC1"	-0.083
3.07727353572155e-20	-0.307258242820276	0	0.083	1.38686563707899e-15	"TUT4"	-0.083
3.07727353572155e-20	-0.31353149930843	0	0.083	1.38686563707899e-15	"AC007388.1"	-0.083
3.07727353572155e-20	-0.314175298424142	0	0.083	1.38686563707899e-15	"UGT2A3"	-0.083
3.07727353572155e-20	-0.315041135905234	0	0.083	1.38686563707899e-15	"SLC16A12"	-0.083
3.07727353572155e-20	-0.316431882725585	0	0.083	1.38686563707899e-15	"SFRP1"	-0.083
3.07727353572155e-20	-0.317311884465635	0	0.083	1.38686563707899e-15	"LINC02273"	-0.083
3.07727353572155e-20	-0.318627094173807	0	0.083	1.38686563707899e-15	"MESD"	-0.083
3.07727353572155e-20	-0.320317788058521	0	0.083	1.38686563707899e-15	"COQ8B"	-0.083
3.07727353572155e-20	-0.322133269332631	0	0.083	1.38686563707899e-15	"LINC01943"	-0.083
3.07727353572155e-20	-0.322419827902875	0	0.083	1.38686563707899e-15	"AC023157.3"	-0.083
3.07727353572155e-20	-0.329433974507673	0	0.083	1.38686563707899e-15	"AC020911.2"	-0.083
3.07727353572155e-20	-0.335649758156069	0	0.083	1.38686563707899e-15	"DDC"	-0.083
3.07727353572155e-20	-0.339528988952214	0	0.083	1.38686563707899e-15	"AC100810.1"	-0.083
3.07727353572155e-20	-0.34675980996599	0	0.083	1.38686563707899e-15	"PTH1R"	-0.083
3.07727353572155e-20	-0.350883735869576	0	0.083	1.38686563707899e-15	"CYR61"	-0.083
3.07727353572155e-20	-0.36644176198666	0	0.083	1.38686563707899e-15	"COP1"	-0.083
3.07727353572155e-20	-0.367169515829533	0	0.083	1.38686563707899e-15	"MINDY2"	-0.083
3.07727353572155e-20	-0.388794325368527	0	0.083	1.38686563707899e-15	"BHMT"	-0.083
3.07727353572155e-20	-0.391569019847577	0	0.083	1.38686563707899e-15	"SLC17A3"	-0.083
3.07727353572155e-20	-0.395748106226859	0	0.083	1.38686563707899e-15	"SLC22A2"	-0.083
3.07727353572155e-20	-0.419539094643181	0	0.083	1.38686563707899e-15	"AC025159.1"	-0.083
