"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
1.95521204402542e-259	-2.80045121096224	0	0.908	8.81174964001376e-255	"ATP5F1E"	-0.908
8.09665461625725e-253	-2.83864812275105	0	0.887	3.64900030245482e-248	"RACK1"	-0.887
3.8159161113585e-233	-2.31186464001193	0	0.823	1.71975707306705e-228	"ATP5MG"	-0.823
3.69738458110687e-186	-1.916849903598	0	0.667	1.66633728301324e-181	"ATP5MC2"	-0.667
4.64561472920293e-184	-1.86275119317178	0	0.66	2.09368564615718e-179	"ELOB"	-0.66
3.56178998148795e-161	-1.78449418028876	0	0.582	1.60522750885699e-156	"NOP53"	-0.582
3.46595453102949e-151	-3.19719277637583	0.003	0.567	1.56203638804437e-146	"MT1G"	-0.564
9.95176957621917e-143	-1.5609366656528	0	0.518	4.48506351261046e-138	"ATP5MPL"	-0.518
9.95182285473604e-143	-1.51434907608966	0	0.518	4.48508752417244e-138	"TRIR"	-0.518
1.58022218897646e-124	-1.49753804337245	0	0.454	7.12174536127912e-120	"ATP5MD"	-0.454
1.60722848972799e-122	-1.45574536632116	0	0.447	7.24345735750612e-118	"ATP5PO"	-0.447
1.62349452627787e-120	-1.58128758985378	0	0.44	7.3167651310291e-116	"ATP5ME"	-0.44
1.62351162319583e-120	-1.37570310594058	0	0.44	7.31684218341896e-116	"ATP5F1D"	-0.44
1.6063499349144e-114	-1.39521511363735	0	0.418	7.23949788667222e-110	"ATP5MC3"	-0.418
1.57904417415996e-112	-1.36975593829984	0	0.411	7.1164362841041e-108	"ATP5PF"	-0.411
1.57906896813454e-112	-1.35385784009398	0	0.411	7.11654802558875e-108	"PAXX"	-0.411
1.49526711429191e-108	-1.43369882797884	0	0.397	6.73886983069078e-104	"POLR2J3.1"	-0.397
1.44042020787109e-106	-1.37868405358629	0	0.39	6.49168579283342e-102	"ATP5MF"	-0.39
1.16005146379338e-98	-1.46302257856059	0	0.362	5.22811993702401e-94	"CYTOR"	-0.362
