"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
2.39956094538682e-46	-2.21421419868981	0	0.944	1.08143412686693e-41	"ATP5MC2"	-0.944
2.39956094538682e-46	-2.49267797339117	0	0.944	1.08143412686693e-41	"ATP5F1E"	-0.944
2.39956094538682e-46	-3.01851577189246	0	0.944	1.08143412686693e-41	"RACK1"	-0.944
1.58623168760236e-43	-2.65377942963918	0	0.889	7.14882896968632e-39	"ATP5MG"	-0.889
9.90657571031039e-41	-2.13672866690047	0	0.833	4.46469554112268e-36	"NOP53"	-0.833
1.73022004550847e-32	-1.60472631422697	0	0.667	7.79775570109759e-28	"ATP5F1B"	-0.667
4.13634285713455e-27	-1.37560947063622	0	0.556	1.8641669988534e-22	"COPS9"	-0.556
1.87293383142606e-24	-1.15809925297613	0	0.5	8.44093819147095e-20	"ATP5MC3"	-0.5
1.87293383142606e-24	-1.43916773078967	0	0.5	8.44093819147095e-20	"ATP5ME"	-0.5
1.87293383142606e-24	-1.61127192105144	0	0.5	8.44093819147095e-20	"ATP5MPL"	-0.5
8.07416485440226e-22	-1.41534841711368	0	0.444	3.63886461658201e-17	"POLR2J3.1"	-0.444
1.97753204286781e-19	-3.39430852440211	0.005	0.444	8.91234141079663e-15	"MT1G"	-0.439
3.32079340343416e-19	-1.06225592585319	0	0.389	1.49661517105971e-14	"ATP5PF"	-0.389
3.32079340343416e-19	-1.08384675411739	0	0.389	1.49661517105971e-14	"SELENOF"	-0.389
3.32079340343416e-19	-1.23021340064487	0	0.389	1.49661517105971e-14	"ATP5MD"	-0.389
3.32079340343416e-19	-1.25099620859671	0	0.389	1.49661517105971e-14	"ATP5IF1"	-0.389
3.32079340343416e-19	-1.3021064715776	0	0.389	1.49661517105971e-14	"ELOB"	-0.389
3.32079340343416e-19	-1.45221463936967	0	0.389	1.49661517105971e-14	"PAXX"	-0.389
3.32079340343416e-19	-1.71070644129269	0	0.389	1.49661517105971e-14	"GPX3"	-0.389
1.30666069138349e-16	-0.83265435503321	0	0.333	5.88885840392709e-12	"ATP5F1A"	-0.333
