"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
1.00746705421362e-68	1.00476503869272	0.342	0.007	3.9437297837192e-64	"NR4A1"	0.335
8.38574394274827e-52	1.49601607743874	0.342	0.011	3.28259946638881e-47	"EGR1"	0.331
4.37674262478645e-42	0.208049054236904	0.105	0	1.71327590047266e-37	"C1QA"	0.105
5.67484781977356e-32	0.347568215114559	0.079	0	2.22141917905036e-27	"APOC1"	0.079
9.12543354175186e-30	1.62860547887212	0.632	0.094	3.57215095991876e-25	"FOSB"	0.538
2.02270503278803e-25	1.01957725803798	0.289	0.021	7.91787885084876e-21	"PHLDA1"	0.268
4.20281583442514e-24	0.305030915461953	0.079	0.001	1.64519225838572e-19	"IGHV4-61"	0.078
4.36919724092819e-24	0.237597872717119	0.105	0.002	1.71032225996134e-19	"MCAM"	0.103
7.59264956455633e-22	0.167795154549002	0.053	0	2.97214267204557e-17	"ITGB8"	0.053
7.59264956455633e-22	0.150771465993838	0.053	0	2.97214267204557e-17	"CCL4L2"	0.053
1.43043676817826e-20	0.574050960370392	0.237	0.017	5.59944472903379e-16	"IGLV3-1"	0.22
1.92030770846504e-20	0.431348866984411	0.158	0.007	7.51704452478639e-16	"NLRP3"	0.151
2.15264555015476e-19	1.42060761501708	0.711	0.184	8.42653100608081e-15	"DUSP2"	0.527
2.78621126143113e-19	1.02576036779866	0.237	0.018	1.09066239828722e-14	"ATF3"	0.219
3.26153782992553e-19	0.88539904452769	0.368	0.047	1.27672898352435e-14	"SOCS1"	0.321
7.36315667620314e-19	1.04415942411072	0.211	0.015	2.88230768089972e-14	"HSPA1B"	0.196
1.7654564212096e-17	0.449810474679642	0.158	0.009	6.91087916082498e-13	"ICA1"	0.149
2.68298868838121e-16	0.668561310947913	0.289	0.034	1.05025592206682e-11	"SKIL"	0.255
6.2739183262912e-16	0.884747441036531	0.579	0.135	2.45592532882669e-11	"NR4A2"	0.444
7.59855189246945e-16	1.38972350260672	0.947	0.839	2.97445313830717e-11	"JUNB"	0.108
2.28655618742705e-15	2.6492718958363	0.842	0.481	8.95072419568319e-11	"FOS"	0.361
2.4589162926236e-15	0.190887213235098	0.105	0.004	9.6254278274751e-11	"TFEB"	0.101
8.20836356814919e-15	0.155463007122496	0.053	0.001	3.213163918752e-10	"NINL"	0.052
8.20836356814919e-15	0.142650472656141	0.053	0.001	3.213163918752e-10	"MYO1B"	0.052
8.20836356814919e-15	0.138070309830855	0.053	0.001	3.213163918752e-10	"KIFC1"	0.052
8.20836356814919e-15	0.113036145135475	0.053	0.001	3.213163918752e-10	"C1QC"	0.052
8.80873838205303e-15	0.164709159749838	0.053	0.001	3.44818063965466e-10	"CXCR6"	0.052
1.58757167458297e-14	0.499184357255646	0.237	0.025	6.21454932015503e-10	"CDKN1A"	0.212
5.37493064499325e-14	0.172331632700431	0.105	0.005	2.10401660098261e-09	"ZNF283"	0.1
6.7393227655224e-14	0.205353155282288	0.079	0.002	2.63810789656374e-09	"CH25H"	0.077
1.50830180969052e-13	0.573471745874274	0.316	0.048	5.90424743403354e-09	"HLA-DRA"	0.268
1.79086829262359e-13	1.29754313591864	0.947	0.763	7.01035393147506e-09	"CXCR4"	0.184
2.88222594082613e-13	0.575490202021651	1	0.999	1.12824734453639e-08	"MT-CO1"	0.001
3.3347621817711e-12	0.178096717787839	0.079	0.003	1.3053926560543e-07	"ID1"	0.076
4.12292553856521e-12	0.87185271077069	0.579	0.18	1.61391920207135e-07	"ID2"	0.399
4.27677865731669e-12	-0.2406381514592	1	1	1.67414500540662e-07	"EEF1A1"	0
5.46504221805649e-12	1.32143167102633	0.421	0.097	2.13929077625821e-07	"RGS1"	0.324
1.13581575692474e-11	0.758139319305658	0.026	0	4.44615078048189e-07	"CXCL13"	0.026
1.13581575692474e-11	0.628787954644106	0.026	0	4.44615078048189e-07	"CRYAB"	0.026
1.13581575692474e-11	0.601550604950969	0.026	0	4.44615078048189e-07	"PMCH"	0.026
1.13581575692474e-11	0.276346119549511	0.026	0	4.44615078048189e-07	"NDUFA4L2"	0.026
1.13581575692474e-11	0.187505260342031	0.026	0	4.44615078048189e-07	"CHRNA6"	0.026
1.13581575692474e-11	0.152934184953636	0.026	0	4.44615078048189e-07	"WNT9A"	0.026
1.13581575692474e-11	0.147688736031927	0.026	0	4.44615078048189e-07	"NNMT"	0.026
1.13581575692474e-11	0.147688736031927	0.026	0	4.44615078048189e-07	"GATM"	0.026
1.13581575692474e-11	0.101006180652439	0.026	0	4.44615078048189e-07	"COL5A1"	0.026
1.13581575692474e-11	0.101006180652439	0.026	0	4.44615078048189e-07	"TVP23A"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"LAMC2"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"RP11-443B7.1"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"MAP2"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"CLDN16"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"CTB-178M22.2"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"UBD"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"RADIL"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"CTAGE6"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"CTAGE4"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"CTAGE8"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"GS1-600G8.5"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"ASCL1"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"SLC41A2"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"KL"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"PCAT29"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"ARHGAP23"	0.026
1.13581575692474e-11	0.0981409850287589	0.026	0	4.44615078048189e-07	"KCNJ6"	0.026
1.13581575692474e-11	0.0805302766103501	0.026	0	4.44615078048189e-07	"RP1-257A7.4"	0.026
1.13581575692474e-11	0.0805302766103501	0.026	0	4.44615078048189e-07	"BCAS1"	0.026
1.13581575692474e-11	0.0793878558659814	0.026	0	4.44615078048189e-07	"BUB1B"	0.026
1.13581575692474e-11	0.076568389031456	0.026	0	4.44615078048189e-07	"ALPL"	0.026
1.13581575692474e-11	0.076568389031456	0.026	0	4.44615078048189e-07	"FABP3"	0.026
1.13581575692474e-11	0.076568389031456	0.026	0	4.44615078048189e-07	"PDZK1IP1"	0.026
1.13581575692474e-11	0.076568389031456	0.026	0	4.44615078048189e-07	"S100A1"	0.026
