"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
0	-1.28664959816226	0	0.632	0	"ATP5F1A"	-0.632
0	-1.32929033802176	0	0.623	0	"FYB1"	-0.623
0	-1.3610666182815	0	0.75	0	"TRIR"	-0.75
0	-1.36969268258137	0	0.706	0	"ATP5PO"	-0.706
0	-1.37922631897535	0	0.681	0	"ATP5MF"	-0.681
0	-1.41216127397982	0	0.701	0	"ATP5F1B"	-0.701
0	-1.45415742871876	0	0.703	0	"ATP5F1D"	-0.703
0	-1.47284565278025	0	0.754	0	"ATP5ME"	-0.754
0	-1.48983874417219	0	0.694	0	"ATP5MC3"	-0.694
0	-1.51218886740912	0	0.735	0	"ELOB"	-0.735
0	-1.54465629491041	0	0.759	0	"ATP5MD"	-0.759
0	-1.59391450610569	0	0.653	0	"ATP5PF"	-0.653
0	-1.60812080605453	0	0.758	0	"ATP5MPL"	-0.758
0	-1.86623401006412	0	0.865	0	"ATP5MC2"	-0.865
0	-1.87702648995671	0	0.74	0	"ATP5IF1"	-0.74
0	-1.90292724752693	0.012	0.651	0	"MTRNR2L8"	-0.639
0	-1.91500611411146	0	0.871	0	"NOP53"	-0.871
0	-1.97770408262972	0	0.662	0	"MIOX"	-0.662
0	-2.03674036446644	0	0.642	0	"MT1H"	-0.642
0	-2.14962967579569	0.006	0.697	0	"GATM"	-0.691
0	-2.16036611962522	0	0.92	0	"ATP5MG"	-0.92
0	-2.32218227461627	0.001	0.66	0	"PDZK1IP1"	-0.659
0	-2.57742660386913	0	0.966	0	"ATP5F1E"	-0.966
0	-2.58868062143513	0.043	0.802	0	"APOE"	-0.759
0	-2.63421389659124	0	0.798	0	"ALDOB"	-0.798
0	-2.7987609049742	0	0.975	0	"RACK1"	-0.975
0	-3.19516646868051	0.004	0.862	0	"MT1G"	-0.858
0	-3.45383928793925	0.001	0.688	0	"HBB"	-0.687
0	-3.61110048760522	0.003	0.938	0	"GPX3"	-0.935
2.33681399115881e-307	-1.87018624575071	0.002	0.609	9.14745836839114e-303	"CRYAB"	-0.607
8.63283205921772e-305	-2.10673257777543	0	0.595	3.37932210958078e-300	"FABP1"	-0.595
8.65857838522775e-303	-2.56979435048815	0	0.593	3.3894005088974e-298	"HBA2"	-0.593
1.11791736761866e-298	-1.31162785161094	0	0.584	4.37608753554323e-294	"ASS1"	-0.584
1.24192241857834e-295	-1.07166646822856	0	0.579	4.86150530752492e-291	"COPS9"	-0.579
4.33488750550163e-293	3.02320756642825	0.999	0	1.69689171402861e-288	"GNB2L1"	0.999
4.06951948744904e-291	3.53837392290915	0.999	0.232	1.59301340336193e-286	"MT-ATP8"	0.767
1.42830995325775e-290	-1.0703875045068	0	0.57	5.59111931202747e-286	"ATP5PD"	-0.57
1.67710365349602e-290	-1.38141403485542	0.001	0.573	6.56502225161017e-286	"RBP5"	-0.572
3.73288064824595e-290	2.79972129460514	0.993	0	1.46123612975588e-285	"ATP5E"	0.993
2.20151652801666e-289	2.37733026239943	1	0.892	8.61783644892123e-285	"AC090498.1"	0.108
1.61284838568152e-283	-0.993193020780822	0	0.558	6.31349500575031e-279	"ATP5PB"	-0.558
1.92368905612002e-282	-1.89324853850476	0.816	0.993	7.53028081018182e-278	"RPS17"	-0.177
1.31783060608588e-279	-1.46030889936346	0.995	1	5.15864790752319e-275	"RPL13A"	-0.005
1.04848406021353e-278	-1.24643871074956	0.009	0.586	4.10429085370587e-274	"ZNF90"	-0.577
1.66861416236809e-278	-1.65700636668901	0	0.549	6.53179013858989e-274	"BBOX1"	-0.549
1.671179003367e-277	-1.40383640518625	0	0.547	6.54183020868011e-273	"PRAP1"	-0.547
1.57132818772269e-276	1.95322032787807	0.998	0.742	6.15096419084046e-272	"MT-ND4L"	0.256
4.6321444048433e-275	-1.27591056450705	0.004	0.558	1.81325292727591e-270	"SPP1"	-0.554
9.42913440173963e-274	-1.65755161675741	0.87	0.993	3.69103466156098e-269	"RPS20"	-0.123
1.65231610351491e-273	-1.38773234729299	0	0.54	6.46799138720912e-269	"HPD"	-0.54
3.39925736021933e-272	2.18647674734736	0.96	0	1.33063929365786e-267	"ATP5L"	0.96
1.60854761176056e-270	-1.01112347498735	0	0.535	6.29665962623671e-266	"ATP5F1C"	-0.535
1.56630846047354e-268	-0.961815086853842	0	0.531	6.13131446852365e-264	"SELENOW"	-0.531
1.77600291881273e-267	-1.36844614684267	0	0.531	6.95216342569241e-263	"UGT2B7"	-0.531
1.51461629758124e-266	-1.68414464948926	0	0.527	5.92896549688175e-262	"NAT8"	-0.527
1.63704524225489e-266	-1.29766619869578	0	0.529	6.40821360080676e-262	"GLYAT"	-0.529
1.8583765561994e-265	-1.39820834214293	0.951	0.995	7.27461502924256e-261	"RPL7"	-0.044
2.3659028938935e-265	-1.66971308590003	0.952	1	9.26132687814611e-261	"MT-ND2"	-0.048
2.23165920813103e-264	2.12924610954933	0.945	0	8.73582997022891e-260	"ATP5G2"	0.945
3.68097746347407e-264	-1.42635061938915	0.004	0.538	1.44091862807692e-259	"ADIRF"	-0.534
1.42163152370746e-263	-0.981864856625455	0	0.522	5.56497659955284e-259	"SEM1"	-0.522
1.49290232427739e-263	-1.63757841671392	0	0.524	5.84396614838385e-259	"CXCL14"	-0.524
1.55347669933893e-259	2.06407574266834	0.961	0.129	6.08108453956226e-255	"EEF1G"	0.832
4.91574220204055e-259	-1.34078919496568	0.003	0.526	1.92426728498877e-254	"GSTA1"	-0.523
1.23564053879023e-258	-1.04506385088617	0	0.513	4.83691488909434e-254	"SELENOK"	-0.513
7.41376659003656e-258	-1.2305971829596	0.973	0.993	2.90211893166981e-253	"RPL31"	-0.02
1.00913541474842e-257	-1.38589653885031	0.009	0.547	3.9502605810327e-253	"SMIM24"	-0.538
1.11265371138354e-255	-1.10309144661454	0	0.508	4.35548295321086e-251	"RIDA"	-0.508
3.33185424104665e-254	-1.20596456557357	0.974	0.991	1.30425434265771e-249	"RPL27A"	-0.017
5.84192027018746e-253	-1.77267396127005	0.966	1	2.28681968976488e-248	"MT-ND4"	-0.034
1.62256547721342e-252	-1.07583180253756	1	1	6.35153256055194e-248	"RPL41"	0
9.02676563033702e-251	-1.00198846486565	0	0.499	3.53352740599542e-246	"ATP5MC1"	-0.499
3.84259614741633e-250	2.17020187372784	0.918	0.005	1.50418426190612e-245	"PTPRCAP"	0.913
4.68778612509861e-249	-1.46913990403748	1	0.998	1.83503387866985e-244	"MALAT1"	0.002
7.80003915077086e-248	-0.884570818336721	0	0.494	3.05332532556925e-243	"SMIM26"	-0.494
5.22533331291756e-241	-1.22796242682636	0	0.481	2.04545672534158e-236	"PCK1"	-0.481
4.58931382965707e-239	-0.911389853272515	0	0.478	1.79648689861926e-234	"RTRAF"	-0.478
3.72965852148314e-236	-0.882069900814021	0	0.473	1.45997482823458e-231	"REX1BD"	-0.473
1.19745895902317e-234	-1.08851832523453	0.002	0.478	4.68745309509618e-230	"LGALS2"	-0.476
9.78606658481183e-234	-1.17386537867142	0.002	0.478	3.83075576462459e-229	"MGST1"	-0.476
2.98517378566385e-233	-0.994663344568097	0	0.467	1.16854627839812e-228	"ALB"	-0.467
2.76228355722996e-232	-0.925495501557289	0	0.465	1.08129589847767e-227	"BEX3"	-0.465
1.99128047806044e-228	-0.890755214038471	0	0.458	7.7948674313676e-224	"SELENOP"	-0.458
2.24178336489719e-227	-0.813884773914337	0.003	0.469	8.77546098189005e-223	"IGFBP7"	-0.466
2.47137919773075e-225	-0.882950682608739	0	0.455	9.674213869517e-221	"BHMT"	-0.455
1.11143003712261e-224	-1.15946413544234	0.012	0.497	4.35069288031644e-220	"FBP1"	-0.485
1.39733353297377e-224	-1.25914413304703	0	0.451	5.46986211482582e-220	"HMGCS2"	-0.451
1.05262311581354e-221	-0.795858266407053	0	0.446	4.12049318685208e-217	"SELENOH"	-0.446
8.41793693700893e-221	-0.93722874404019	0.998	0.998	3.29520141399214e-216	"RPL21"	0
1.58013498997385e-218	-1.24204305122376	0.015	0.496	6.18543841825262e-214	"APOM"	-0.481
5.12616576043792e-215	-0.943573687215848	0	0.434	2.00663758692342e-210	"DPEP1"	-0.434
4.59468356965325e-214	-0.752256444712751	0	0.432	1.79858888334076e-209	"METTL26"	-0.432
8.73953489046174e-211	1.0592946080396	0.999	0.908	3.42109093287125e-206	"RPL17"	0.091
3.2788699218185e-210	-0.975067835525758	0.013	0.476	1.28351363089585e-205	"KHK"	-0.463
1.58925570292038e-202	-0.865872427659226	0.004	0.427	6.22114144908183e-198	"CMBL"	-0.423
8.34012987569158e-201	-0.702496180399249	0	0.407	3.26474383983947e-196	"SELENOF"	-0.407
4.06638114335164e-197	-0.792217618489455	0.002	0.409	1.591784898565e-192	"GSTA2"	-0.407
4.19271220443046e-196	-1.04154673634837	0	0.398	1.6412371924243e-191	"AC114760.2"	-0.398
4.19271485069054e-196	-0.819365755987016	0	0.398	1.64123822830281e-191	"SLC22A6"	-0.398
4.85281841107152e-196	1.71187087489834	0.798	0	1.89963576701394e-191	"FYB"	0.798
2.72113200869726e-193	-0.709349121543748	0	0.393	1.06518712480454e-188	"DMAC1"	-0.393
8.60829731381993e-192	1.50918173622005	0.787	0	3.36971798349481e-187	"TCEB2"	0.787
6.215020232634e-191	-0.899366370565588	0.007	0.419	2.43286967006458e-186	"TMEM176A"	-0.412
