"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"names"	"Difference"
0	3.38751093950301	0.544	0.045	0	"HSPA1A"	0.499
0	2.81652942034268	0.55	0.014	0	"HSPA1B"	0.536
0	2.25090803495048	0.725	0.078	0	"RGS1"	0.647
0	1.95130520848507	0.896	0.456	0	"FOS"	0.44
0	1.86780635933256	0.955	0.697	0	"ZFP36"	0.258
0	1.84921753863173	0.896	0.679	0	"DNAJB1"	0.217
0	1.79022329958804	0.572	0.105	0	"CCL5"	0.467
0	1.78740374979576	0.81	0.185	0	"DUSP2"	0.625
0	1.75464355537888	0.702	0.104	0	"FOSB"	0.598
0	1.64953239012822	0.961	0.788	0	"HSP90AA1"	0.173
0	1.60584211524781	0.576	0.093	0	"HLA-DRB1"	0.483
0	1.57021156873169	0.724	0.224	0	"DNAJA1"	0.5
0	1.57020706025559	0.564	0.035	0	"DUSP4"	0.529
0	1.55803040669774	0.933	0.707	0	"CD74"	0.226
0	1.5338434889046	0.499	0.007	0	"NR4A1"	0.492
0	1.52712545409933	0.912	0.609	0	"JUN"	0.303
0	1.51451125588981	0.777	0.431	0	"HSPE1"	0.346
0	1.49475350664513	0.476	0.066	0	"GZMA"	0.41
0	1.494565938334	0.963	0.803	0	"JUNB"	0.16
0	1.48734307339386	0.99	0.707	0	"SRGN"	0.283
0	1.46407832206386	0.919	0.572	0	"DUSP1"	0.347
0	1.44424712549158	0.633	0.131	0	"CST7"	0.502
0	1.42460413636468	0.664	0.195	0	"RGCC"	0.469
0	1.38825125844229	0.691	0.121	0	"NR4A2"	0.57
0	1.37984268294831	0.48	0.08	0	"LMNA"	0.4
0	1.33302415100689	0.94	0.698	0	"KLF6"	0.242
0	1.30349525826883	0.464	0.018	0	"CDKN1A"	0.446
0	1.21350692717014	0.467	0.062	0	"HLA-DRB5"	0.405
0	1.21196653585017	0.418	0.016	0	"PHLDA1"	0.402
0	1.20470741901775	0.941	0.701	0	"CXCR4"	0.24
0	1.17658964005233	0.926	0.565	0	"TNFAIP3"	0.361
0	1.17432276491116	0.604	0.149	0	"CREM"	0.455
0	1.1612490244554	0.757	0.272	0	"S100A11"	0.485
0	1.14989908645874	0.353	0.013	0	"ATF3"	0.34
0	1.09354256182907	0.561	0.124	0	"HLA-DPA1"	0.437
0	1.09182000189459	0.489	0.081	0	"HSPH1"	0.408
0	1.09014779074162	0.819	0.386	0	"PPP1R15A"	0.433
0	1.04384198422414	0.895	0.623	0	"SRSF7"	0.272
0	0.997241993162723	0.869	0.514	0	"CLIC1"	0.355
0	0.959291270502524	0.982	0.915	0	"HSPA8"	0.0669999999999999
0	0.950276412545073	0.91	0.719	0	"UBB"	0.191
0	0.946944869621599	0.858	0.54	0	"CD2"	0.318
0	0.92588369964439	0.988	0.929	0	"UBC"	0.0589999999999999
0	0.909389754193869	0.491	0.086	0	"SH2D2A"	0.405
0	0.904320374344451	0.504	0.086	0	"TUBB4B"	0.418
0	0.852524410310827	1	0.995	0	"ACTB"	0.005
0	0.834883695266962	0.43	0.051	0	"SERTAD1"	0.379
0	0.770960212880032	0.969	0.852	0	"MYL6"	0.117
0	0.767369011403644	0.406	0.038	0	"CXCR3"	0.368
0	0.714324414875998	0.996	0.984	0	"BTG1"	0.012
0	0.61579950360415	0.999	0.998	0	"HLA-A"	0.001
0	0.602162763906902	1	0.999	0	"TMSB4X"	0.001
0	0.478649098472369	1	1	0	"MT-CO1"	0
0	0.437198616596739	1	1	0	"B2M"	0
0	-0.330424431125568	1	1	0	"RPL26"	0
0	-0.338608789368663	1	1	0	"RPS7"	0
0	-0.344706497302927	1	1	0	"TPT1"	0
0	-0.366146069526232	1	1	0	"RPL12"	0
0	-0.384738061703524	1	1	0	"RPS21"	0
0	-0.385571247464076	0.998	1	0	"RPL6"	-0.002
0	-0.39032200429294	0.999	1	0	"RPL17"	-0.001
0	-0.392142881071138	0.999	1	0	"GNB2L1"	-0.001
0	-0.396132530610181	1	1	0	"RPS15"	0
0	-0.400359863781644	0.998	1	0	"RPS9"	-0.002
0	-0.410105796065126	1	1	0	"RPL8"	0
0	-0.414868121706287	1	1	0	"RPS28"	0
0	-0.420505761664219	1	1	0	"RPLP2"	0
0	-0.428214993479537	0.999	1	0	"RPS16"	-0.001
0	-0.443256425429002	1	1	0	"RPS3"	0
0	-0.450779366920724	1	1	0	"RPS15A"	0
0	-0.454499568749701	1	1	0	"RPL36"	0
0	-0.457244271447236	1	1	0	"RPS27A"	0
0	-0.459844147490308	1	1	0	"RPS25"	0
0	-0.468161375251105	0.997	1	0	"RPSA"	-0.003
0	-0.468820504487196	0.999	1	0	"NACA"	-0.001
0	-0.468912506162015	0.996	1	0	"RPL10A"	-0.004
0	-0.469734936524853	1	1	0	"RPS4X"	0
0	-0.471546695859484	0.998	1	0	"RPS2"	-0.002
0	-0.480264820403407	1	1	0	"RPL10"	0
0	-0.480655708539303	1	1	0	"EEF1A1"	0
0	-0.48933271583299	1	1	0	"RPL37"	0
0	-0.492400040732654	1	1	0	"RPL35A"	0
0	-0.492940083388005	0.998	1	0	"RPL21"	-0.002
0	-0.493737998953177	1	1	0	"RPL39"	0
0	-0.493960066085572	1	1	0	"RPL14"	0
0	-0.499427318042981	1	1	0	"RPL19"	0
0	-0.499971058223627	1	1	0	"RPL18A"	0
0	-0.512521032857951	1	1	0	"RPL18"	0
0	-0.518198490182345	1	1	0	"RPL29"	0
0	-0.521470695483058	1	1	0	"RPL30"	0
0	-0.524566717618778	1	1	0	"RPL13"	0
0	-0.527859025940655	1	1	0	"RPS14"	0
0	-0.534942514905968	1	1	0	"RPS18"	0
0	-0.535657746997974	1	1	0	"RPS23"	0
0	-0.53886270114103	1	1	0	"RPS10"	0
0	-0.539850886271207	1	1	0	"RPL11"	0
0	-0.548905173828834	1	1	0	"RPL34"	0
0	-0.558487612388047	1	1	0	"RPL3"	0
0	-0.573686941431051	0.981	0.999	0	"RPL4"	-0.018
0	-0.575897662894871	1	1	0	"RPS8"	0
0	-0.57610939098041	1	1	0	"RPS6"	0
0	-0.586414597592496	0.996	1	0	"RPS5"	-0.004
0	-0.586708030391273	0.951	0.994	0	"RPL7"	-0.043
0	-0.589288269646663	1	1	0	"RPS12"	0
0	-0.59213296602224	1	1	0	"RPL5"	0
0	-0.594465189605028	0.999	1	0	"RPL9"	-0.001
0	-0.608454160550905	0.961	0.996	0	"EEF1G"	-0.035
0	-0.627332694745278	0.994	1	0	"RPL22"	-0.00600000000000001
0	-0.630200070691872	0.98	0.999	0	"EEF1B2"	-0.019
0	-0.644387667688479	1	1	0	"RPL32"	0
0	-0.666705968779441	1	1	0	"RPS3A"	0
0	-0.673146167061149	1	1	0	"RPS13"	0
1.53846090109979e-307	-0.318965314125922	1	1	6.02230519735513e-303	"RPL7A"	0
2.12042795881514e-307	-0.501208061629024	0.957	0.996	8.30041524478187e-303	"EEF2"	-0.039
2.67707592414912e-303	1.01812123732387	0.547	0.129	1.04794137050817e-298	"HLA-DPB1"	0.418
1.07317112036139e-301	0.775352967903638	0.338	0.015	4.20092835065465e-297	"CKS2"	0.323
4.15886003714713e-298	1.09811750115111	0.597	0.192	1.62798576154124e-293	"ZNF331"	0.405
1.89519862499124e-297	1.16491124912194	0.585	0.184	7.4187550175282e-293	"CTSC"	0.401
1.71847075913206e-295	-0.456405417195749	0.995	0.999	6.72695378662245e-291	"RPL13A"	-0.004
2.73018168972215e-292	0.953592949311014	0.489	0.094	1.06872962244174e-287	"BHLHE40"	0.395
5.33088036391055e-292	-0.349243704730364	0.998	0.999	2.08677311845279e-287	"RPL24"	-0.001
1.10033869428287e-291	0.993921410695512	0.774	0.426	4.30727581877029e-287	"CYCS"	0.348
1.03923389689248e-290	1.40461780151759	0.327	0.015	4.0680810893856e-286	"EGR1"	0.312
1.03193989066438e-288	-0.338913002705389	1	1	4.03952870200572e-284	"RPL23A"	0
3.20285319004097e-288	-0.435866920629191	0.997	1	1.25375688124154e-283	"RPLP0"	-0.003
1.12452369726021e-287	0.880003346124152	0.557	0.139	4.40194801292509e-283	"LINC00152"	0.418
2.75404093742105e-287	-0.30992611888392	1	1	1.07806932495347e-282	"RPS27"	0
1.25400373231353e-284	0.846126044240104	0.535	0.135	4.90879761014132e-280	"DYNLL1"	0.4
1.3341586210419e-282	-0.422764728502318	0.994	0.999	5.22256392206852e-278	"RPL38"	-0.005
1.57385215661514e-282	0.943625096318437	0.611	0.207	6.16084426706997e-278	"SAMSN1"	0.404
3.06659758119771e-279	0.964265647406103	0.401	0.054	1.20041962315985e-274	"RGS2"	0.347
8.7375506384917e-277	-0.299373142414948	1	1	3.42031419743758e-272	"FAU"	0
1.05711982316486e-276	1.11735853080525	0.866	0.631	4.13809554777884e-272	"NFKBIA"	0.235
6.69418230580514e-275	-0.58244253858488	0.831	0.971	2.62043766360742e-270	"LDHB"	-0.14
9.45470513014464e-275	0.656615336152695	0.994	0.975	3.70104432319512e-270	"PFN1"	0.019
1.90474522441147e-271	0.697675497416879	0.997	0.989	7.45612518095869e-267	"H3F3B"	0.00800000000000001
7.35311998447142e-271	-0.351317814900435	0.999	1	2.87837881792134e-266	"UBA52"	-0.001
6.86484606160565e-270	-0.260859916697226	1	1	2.68724399081553e-265	"AC090498.1"	0
1.12005579227282e-269	1.20028449248306	0.421	0.065	4.38445839885194e-265	"HLA-DRA"	0.356
5.25106488073158e-268	-0.312563704967157	0.999	1	2.05552934756238e-263	"RPL15"	-0.001
1.31424428154907e-267	1.25258156417082	0.925	0.801	5.14460924012382e-263	"CD69"	0.124
2.84493124364439e-265	0.837023290673705	0.539	0.145	1.1136483353246e-260	"FAM46C"	0.394
1.31775223654104e-261	0.383054089673564	1	1	5.15834112993989e-257	"HLA-B"	0
5.74467137104403e-261	1.10470085490028	0.364	0.04	2.24875160819518e-256	"HLA-DQA1"	0.324
3.45745703932713e-259	1.04811303094017	0.541	0.154	1.3534215580446e-254	"ID2"	0.387
8.39952620504959e-259	0.642138310647304	0.989	0.943	3.28799453296666e-254	"SH3BGRL3"	0.046
1.80389559353161e-258	1.76823474180097	0.291	0.012	7.06134930087947e-254	"CCL4"	0.279
2.56863607874674e-257	0.922714573736203	0.693	0.317	1.00549259302541e-252	"TUBA4A"	0.376
7.20610918888067e-257	0.629180890153728	0.373	0.047	2.82083144198734e-252	"CD58"	0.326
5.81061716267656e-254	0.78507579887318	0.529	0.147	2.27456608832974e-249	"CSRNP1"	0.382
8.78639742452303e-252	1.16347821207975	0.53	0.166	3.43943527182954e-247	"BATF"	0.364
2.1329071740348e-247	1.04705850467906	0.76	0.438	8.34926513275921e-243	"BTG2"	0.322
2.67449897509189e-246	-0.378334766561111	0.993	0.998	1.04693262379972e-241	"RPL27"	-0.005
4.2865393554961e-246	-0.344247737664076	1	1	1.67796583070895e-241	"RPL37A"	0
3.37809146357617e-240	0.850112758489927	0.736	0.409	1.32235390341689e-235	"MCL1"	0.327
6.63322233269615e-240	1.07024914848368	0.519	0.148	2.59657488213391e-235	"PMAIP1"	0.371
6.57828192007814e-237	-0.482719204750581	0.776	0.993	2.57506845761459e-232	"TXNIP"	-0.217
1.48156186799262e-236	-0.828504622902828	0.152	0.593	5.79957393225712e-232	"TCF7"	-0.441
1.19774766878027e-232	0.946872260616936	0.779	0.498	4.68858324944037e-228	"YPEL5"	0.281
8.7195979210024e-229	0.802018099456526	0.479	0.132	3.41328660617639e-224	"PDE4B"	0.347
1.39753985208485e-227	-0.795486606680341	0.377	0.738	5.47066975098614e-223	"NOSIP"	-0.361
5.07443023068785e-225	-0.289380965458672	1	1	1.98638571380276e-220	"RPLP1"	0
4.30873954229764e-222	0.765210511941021	0.576	0.224	1.68665609383241e-217	"CKLF"	0.352
1.02893899205404e-221	0.775764536756633	0.976	0.915	4.02778168439555e-217	"IL32"	0.0609999999999999
5.77929637200882e-221	0.949010353427446	0.734	0.427	2.26230556482285e-216	"ZFP36L1"	0.307
5.14801645735494e-220	1.59216444447194	0.378	0.068	2.01519104223159e-215	"GZMK"	0.31
