""	"Var.Imp"
"dusp1"	159.661025644415
"hla_drb1"	5.77243936397972
"ppia"	17.8917542943913
"rps3a"	1432.4173789402
"fth1"	15.9121503571832
"rpl41"	41.0341160574568
"nkg7"	1182.58538944477
"igha1"	0.799267525964023
"rps4x"	28.4940078876996
"rpl34"	314.958474698447
"rpl18a"	42.1029650162655
"igll5"	0.0236474282995913
"hla_c"	54.9741486824982
"ch17_262h11_1"	0
"rpl37"	68.8397375088416
"tubb"	6.75656142375913
"ccl4l2"	4.3526184780192
"hspa1b"	42.5429584377654
"ighg2"	0.185954698313386
"ccl5"	26.7536270744309
"ighv3_33"	0.00745551649395728
"rpl12"	64.3728320898145
"ighv3_30"	0.00662442473720911
"mt_nd3"	25.6853661658406
"hmgb1"	12.815624535227
"rps15"	73.5510630338384
"rps13"	69.6289479406779
"cfl1"	14.5552983938946
"rpl26"	37.2052114132735
"iglc2"	2.50659996821921
"rpl3"	322.805570663534
"rpl7a"	18.227155820978
"cxcl13"	0.433097664687231
"ighv4_4"	0
"zfp36"	482.820732042555
"rps24"	29.9108346600083
"hmgn2"	8.72908544950033
"rplp2"	73.6367021070174
"rps10"	49.8977908231917
"hspa6"	4.03562292129234
"rpsa"	20.809731316656
"mt_nd1"	31.8902136334541
"rps7"	20.8949403339877
"mt_nd2"	26.1064852637575
"rps21"	20.6589022384496
"rpl15"	24.9277368327521
"h3f3b"	28.8092318089355
"crip1"	17.319154931693
"rpl13a"	42.5708524924391
"gzmk"	46.6596552608305
"rps29"	55.6359071098027
"rpl23a"	22.0667069921967
"rpl18"	26.6481927818426
"s100a4"	32.2317632075142
"rpl8"	29.4890589639972
"rpl29"	26.6864619453972
"il32"	28.2060835205743
"rpl35a"	31.3390332018109
"rpl14"	34.6864072683547
"rpl36"	57.9465190270672
"rpl21"	69.669675740259
"rps25"	28.4724212310232
"rpl6"	38.2632863167133
"gpx3"	3.02623162720415
"stmn1"	2.48874353101087
"rpl37a"	21.0155017534478
"rps16"	35.5132798423526
"ier2"	58.1486379935797
"mt_nd5"	19.5060489749761
"rps5"	58.5845928280074
"rgs1"	84.2899776186069
"cd69"	618.538568445715
"rpl17"	16.1860939663407
"lgals1"	6.19428254268073
"rps9"	17.7299474668275
"hla_dra"	4.20730432838265
"rpl35"	16.6307015430435
"fau"	36.9064294403644
"hmgb2"	7.73075736488063
"rpl5"	27.9723742068673
"hspa8"	71.8620849925532
"coro1a"	24.5375540602061
"eif1"	41.5676793802554
"sub1"	12.1692900185373
"sh3bgrl3"	16.5076982214913
"gnb2l1"	14.457828070616
"rpl10a"	25.4741045836052
"ubc"	47.8307326098209
"ccl3"	3.97630245709675
"igkc"	1.59608142509412
"btg1"	63.4651857673447
"myl6"	15.865729121031
"npm1"	18.1114897037316
"srgn"	32.1337370863936
"cst7"	34.1040028326875
"arhgdib"	16.5721220421919
"hla_drb5"	4.48714966302478
"h3f3a"	10.6830657935496
"cd52"	47.7265557951887
"klf6"	76.373758568009
"h2afz"	14.6962338053076
"rpl9"	96.9516734186785
"cxcr4"	27.0898666152261
"tsc22d3"	23.8655554411036
"dusp2"	33.3876930780041
"mt1g"	2.27741273019408
"rpl27a"	21.1837767820217
"gzma"	22.9775789880287
"rpl24"	21.6099582025356
"hsp90ab1"	57.2561567692989
"rpl7"	25.3431690620123
"ppib"	9.66786383427496
"s100a6"	15.0344752746005
"naca"	33.5021962005461
"atp5e"	26.4173460016872
"rpl22"	57.4059473856649
"hsp90b1"	7.88817101997313
"hnrnpa1"	15.0484981248702
"mt2a"	8.83445076042852
"rpl4"	69.4028953402443
"hnrnpa2b1"	14.8431435175083
"cotl1"	37.3174883466532
"hbb"	4.94055117420412
"uba52"	39.9659243788423
"eef1b2"	31.6505719554109
"serf2"	14.3180617715634
"rpl27"	15.1476046602638
"hla_dpa1"	8.69175599783576
"hspe1"	14.2565439159894
"trbv20_1"	1.7107958299766
"calm1"	22.0734823156135
"rpl31"	22.9325510074624
"zfp36l2"	65.6300784772506
"rps17"	19.7725358607435
"igha2"	0.122106511238679
"ubb"	21.5524174061831
"hla_dqa1"	4.01008509259932
"mif"	15.6219023641117
"iglc3"	2.58893520188278
"txnip"	28.3793769054284
"nfkbia"	136.030820457985
"ybx1"	13.8796437682894
"anxa1"	32.9496792468373
"rps20"	26.946665749297
"pkm"	6.71944007520181
"atp5l"	10.1833397322635
"chchd2"	11.9745795328091
"fxyd2"	3.13228437821091
"egr1"	155.819969940994
"myl12a"	17.3057857428973
"arpc2"	14.4645858179658
"ighv4_34"	0.0557111575281538
"ighv3_15"	0
"ighv3_11"	0
"eef2"	16.7762505226483
"btf3"	17.8879498831571
"hla_e"	15.8782559861605
"clic1"	14.5346774918307
"oaz1"	14.3279551965005
"rpl38"	22.5492326911085
"arl6ip1"	5.8701769798459
"trdv1"	2.65187757531676
"slc25a5"	10.2618398279082
"gzmb"	118.971467167634
"pabpc1"	25.1868752596643
"ifitm1"	17.3338808779315
"rac2"	18.3278143821758
"tpi1"	8.19503551620332
"iglv2_5"	0
"eef1g"	22.1802591099114
"sat1"	26.0089223078108
"hint1"	18.3948685780704
"eno1"	8.57989989832445
"tma7"	14.9910146835693
"s100a10"	21.0036137506955
"cmc1"	56.6363267990186
"ptprcap"	13.0201957378009
"cox7c"	16.8211911906354
"rhoa"	12.0332218934124
"ran"	8.1785309053706
"tnfaip3"	34.0156622515659
"eef1d"	18.9282785407566
"calm2"	13.8135910046993
"cd8a"	13.5931921597423
"ighg4"	0.085342458723846
"srsf7"	32.7412889819553
"calr"	10.5029004163135
"gzmh"	97.0625863737472
"cd3e"	13.1730279942184
"ifng"	8.42647008419383
"ldhb"	28.3742851796828
"aldoa"	12.108948816742
"iglv3_19"	0.0242825198511593
"arpc1b"	12.1788495118443
"atp5g2"	9.4840072811136
"hla_dpb1"	7.89981761486551
"ldha"	26.2185626812563
"igkv1_17"	0.13820003632601
"cd3d"	11.9609066606907
"sumo2"	15.3535778890311
"xcl1"	1229.79532004306
"trbv7_2"	1.43874831438046
"cox4i1"	21.0423777384037
"lsp1"	10.7842158925454
"cox8a"	8.06537571130859
"rpl36al"	12.1173422757047
"rps11"	21.4617279044782
"ppdpf"	17.2879869456055
"ywhaz"	11.194684356984
"hist1h1e"	9.93009675306288
"gadd45b"	19.4186794913034
"ddx5"	22.2866165051271
"nme2"	8.59052101654997
"cd99"	20.8167073217373
"igkv1_33"	0
"apoe"	2.16710564883794
"tagln2"	9.7193035979381
"pmaip1"	10.5020798280782
"park7"	9.87928465708569
"fosb"	450.226049525669
"trbv4_1"	2.21357565575131
"gstp1"	12.6768023786697
"srp14"	12.1323300261196
"ube2c"	0
"dnaja1"	67.7953630290477
"dusp4"	315.700560405646
