""	"Var.Imp"
"ppia"	41.5659090988827
"rps3a"	998.816628090616
"fth1"	43.4246582760683
"rpl41"	72.4751291743662
"nkg7"	189.207597725916
"igha1"	8.53792740064683
"rps4x"	62.3735249924615
"rpl34"	3891.59976333863
"rpl18a"	67.1312311110518
"igll5"	27.253910011308
"hla_c"	77.2186213493252
"ch17_262h11_1"	0
"rpl37"	101.147891901234
"tubb"	1193.28995376467
"ccl4l2"	8.33045490244722
"hspa1b"	538.409506320567
"ighg2"	0.51305695252668
"ccl5"	101.140321352569
"ighv3_33"	0.320814068999524
"rpl12"	52.7128022459634
"ighv3_30"	0.00108647471818163
"mt_nd3"	75.2225165372772
"hmgb1"	59.4261883396438
"rps15"	63.4247765323765
"rps13"	62.8181482223147
"cfl1"	37.0680039670475
"rpl26"	66.9849727332771
"iglc2"	7.8365349609865
"rpl3"	2972.29016980608
"rpl7a"	38.1770253035147
"cxcl13"	4.46756826303289
"ighv4_4"	0
"zfp36"	105.521482455572
"rps24"	29.7416893977464
"hmgn2"	73.6078237533546
"rplp2"	86.9371230865496
"rps10"	68.9878338939543
"hspa6"	14.5970356029551
"rpsa"	46.0577580128379
"mt_nd1"	46.6729918809387
"rps7"	54.9149858682978
"mt_nd2"	44.08179383564
"rps21"	52.4957951021557
"rpl15"	57.2226321413738
"h3f3b"	52.4380520145097
"crip1"	33.022563198797
"rpl13a"	45.1494417588525
"gzmk"	267.307550339357
"rps29"	69.0512724593037
"rpl23a"	25.2303753265894
"rpl18"	43.2307317703213
"s100a4"	134.479230305554
"rpl8"	76.7388149494428
"rpl29"	65.2851264213164
"il32"	24.4845243248083
"rpl35a"	38.2036012149139
"rpl14"	86.2770576161893
"rpl36"	57.3574354220355
"rpl21"	99.0395060500088
"rps25"	34.6609296109251
"rpl6"	76.3364810048919
"gpx3"	20.8996360600126
"stmn1"	9560.8946183939
"rpl37a"	34.3666165786709
"rps16"	43.0934465498168
"ier2"	134.462486314169
"mt_nd5"	46.6232420644253
"rps5"	96.9989980345643
"rgs1"	812.095513258247
"cd69"	84.7255481801444
"rpl17"	50.6104912512989
"lgals1"	11.313687908995
"rps9"	26.9878078462815
"hla_dra"	33.6634219584531
"rpl35"	43.7658973772911
"fau"	31.0145321283556
"hmgb2"	54.3753846680183
"rpl5"	56.257808111618
"hspa8"	66.4859680082042
"coro1a"	58.8587007198467
"eif1"	60.2990977933271
"sub1"	18.8666635048942
"sh3bgrl3"	31.9002479944762
"gnb2l1"	22.0243055594231
"rpl10a"	42.4323995469872
"ubc"	106.694998118411
"ccl3"	3.48733385103552
"igkc"	2.85655555815887
"btg1"	65.8088080040891
"myl6"	32.8039420130937
"npm1"	28.578993150405
"srgn"	48.0846521581756
"cst7"	35.8764585942285
"arhgdib"	27.0535613627345
"hla_drb5"	30.9429997223913
"h3f3a"	27.5574086104191
"cd52"	70.6134190623566
"klf6"	77.1234542998884
"h2afz"	31.0042378280812
"rpl9"	64.7651569801665
"cxcr4"	40.1970831529136
"tsc22d3"	94.1584191266085
"dusp2"	46.3727255520469
"mt1g"	26.868888445806
"rpl27a"	32.397427538617
"gzma"	120.208538183963
"rpl24"	39.3685394758713
"hsp90ab1"	134.866066913618
"rpl7"	39.3405376396066
"ppib"	33.8928240411295
"s100a6"	32.8061663606237
"naca"	53.6372827616075
"atp5e"	33.8241444307133
"rpl22"	47.901003633677
"hsp90b1"	47.6987056624361
"hnrnpa1"	20.5569308265665
"mt2a"	24.3839212125341
"rpl4"	140.039398946769
"hnrnpa2b1"	23.6002366189688
"cotl1"	80.9215642645602
"hbb"	17.7878454160198
"uba52"	41.9377582578566
"eef1b2"	33.9514844769091
"serf2"	32.2537335520996
"rpl27"	29.7362938994712
"hla_dpa1"	28.7153857777285
"hspe1"	38.6757585191272
"trbv20_1"	4.66098680881446
"calm1"	35.8520274128418
"rpl31"	32.4991324573273
"zfp36l2"	43.8503978765766
"rps17"	29.4970213412911
"igha2"	1.04485324173624
"ubb"	45.9418048537415
"hla_dqa1"	21.5254225626532
"mif"	22.6926981818035
"iglc3"	1.94892690578134
"txnip"	49.762949208297
"nfkbia"	65.4541852000874
"ybx1"	26.0215333747418
"anxa1"	454.976677112681
"rps20"	29.4821139210883
"pkm"	19.0063788643185
"atp5l"	11.3398538147129
"chchd2"	22.8933585999187
"fxyd2"	14.667969518669
"egr1"	215.09010253064
"myl12a"	35.1769905177412
"arpc2"	20.3786725018489
"ighv4_34"	8.69421097224438
"ighv3_15"	0
"ighv3_11"	0
"eef2"	35.097016272588
"btf3"	22.8056180010065
"hla_e"	34.8853947199006
"clic1"	24.7405220523633
"oaz1"	25.6702356044489
"rpl38"	28.0298023943814
"arl6ip1"	64.2277603002855
"trdv1"	2.37581410270238
"slc25a5"	14.2644051241649
"gzmb"	213.60522729313
"pabpc1"	26.8658780561395
"ifitm1"	70.5375089162852
"rac2"	29.2457714283515
"tpi1"	42.0314777711081
"iglv2_5"	0
"eef1g"	39.2871033597435
"sat1"	21.926290949048
"hint1"	36.9172497799519
"eno1"	19.9068653663144
"tma7"	21.2451090818
"s100a10"	63.0927197980917
"cmc1"	36.6461749405399
"ptprcap"	23.8087410566503
"cox7c"	42.2326342338943
"rhoa"	21.3747974029139
"ran"	17.3763225383669
"tnfaip3"	33.0148260162301
"eef1d"	24.9871814417297
"calm2"	14.9503218787293
"cd8a"	39.5866744359237
"ighg4"	0.984957105882787
"srsf7"	76.9009699859791
"calr"	14.4195264030403
"gzmh"	84.2354810889823
"cd3e"	29.6265645601088
"ifng"	18.4571634242772
"ldhb"	80.9874539511603
"aldoa"	19.3736606103405
"iglv3_19"	0.157288006505951
"arpc1b"	22.6661293581504
"atp5g2"	14.3715656364136
"hla_dpb1"	18.5105049355325
"ldha"	22.0924976164749
"igkv1_17"	0.766295110319913
"cd3d"	26.9578107250123
"sumo2"	20.3211159374992
"xcl1"	6.87565626882663
"trbv7_2"	1.07849680574073
"cox4i1"	25.5438077799318
"lsp1"	19.8523604669438
"cox8a"	21.8491457953836
"rpl36al"	25.4623232534859
"rps11"	24.8161115428456
"ppdpf"	22.9857235349122
"ywhaz"	16.8314798156221
"hist1h1e"	16.4934402908248
"gadd45b"	29.8387854548508
"ddx5"	47.9327394513444
"nme2"	15.277560325472
"cd99"	26.7385149983231
"igkv1_33"	0
"apoe"	15.4216827413717
"tagln2"	20.1497605649315
"pmaip1"	14.0638393358592
"park7"	19.5235764044474
"fosb"	306.05199265039
"trbv4_1"	1.58402653298651
"gstp1"	14.3944263854593
"srp14"	26.8597374546607
"ube2c"	175.811133021267
"dnaja1"	66.6321142152001
"dusp4"	1244.03740222167
